country,years,population,migration_count,migration_count_change,migration_percent,migration_percent_change
Faroe Islands,2011 - 2013,48398.666666666664,-125.33333333333333,-0.6666666666666666,-0.2589616406582788,-0.0013637011076739342
Fiji,2011 - 2013,910955.6666666666,-10927.0,-111.33333333333333,-1.1994988850239474,-0.0086260969876977
Finland,2011 - 2013,5413738.333333333,17452.666666666668,1324.3333333333333,0.32234409648752155,0.023134649036639168
France,2011 - 2013,65669920.666666664,50273.333333333336,-16601.0,0.0766284780179494,-0.025803828541294666
French Polynesia,2011 - 2013,286627.0,-2382.6666666666665,208.33333333333334,-0.8315959037748543,0.07685221999136803
Gabon,2011 - 2013,1837143.6666666667,19507.0,771.6666666666666,1.06229463032923,0.006772467954258267
"Gambia, The",2011 - 2013,2061365.0,-2397.0,-7.333333333333333,-0.11629485153940317,0.0033978387201036666
Georgia,2011 - 2013,3734327.6666666665,-26556.666666666668,-840.6666666666666,-0.7112184761030219,-0.026643741074841732
Germany,2011 - 2013,80448803.66666667,317562.6666666667,25169.333333333332,0.3946929234376244,0.03273681318145424
Ghana,2011 - 2013,26863433.333333332,-704.3333333333334,445.3333333333333,-0.0025732238628634334,0.0019618978855350335
Gibraltar,2011 - 2013,32090.666666666668,155.66666666666666,-142.0,0.48890082205482494,-0.4504077968539116
Greece,2011 - 2013,11038373.666666666,-29276.0,-2177.6666666666665,-0.26532611454309957,-0.020926782115923
Greenland,2011 - 2013,56727.666666666664,-465.6666666666667,-15.666666666666666,-0.820984558239846,-0.0296757312046179
Grenada,2011 - 2013,115925.0,-228.66666666666666,87.66666666666667,-0.19751978117503946,0.07825432958435577
Guam,2011 - 2013,166365.0,-1851.3333333333333,-0.6666666666666666,-1.1128275097770826,0.0044114935426801
Guatemala,2011 - 2013,14782479.333333334,-33814.0,135.33333333333334,-0.2286939901633366,0.005295558336611367
Guinea,2011 - 2013,10790611.333333334,-30361.666666666668,733.6666666666666,-0.2814763502106337,0.013858495805442067
Guinea-Bissau,2011 - 2013,1653162.3333333333,-1532.3333333333333,287.3333333333333,-0.0929337507086812,0.020615178698555534
Guyana,2011 - 2013,745205.3333333334,-9525.333333333334,2471.6666666666665,-1.2786834446625803,0.33025574160988097
Haiti,2011 - 2013,10108019.0,-29691.666666666668,-636.6666666666666,-0.29372383529452334,-0.002278540161405367
Honduras,2011 - 2013,8791842.666666666,-5884.666666666667,-225.33333333333334,-0.066918382112666,-0.0012990472262748667
"Hong Kong SAR, China",2011 - 2013,7133533.333333333,28765.333333333332,4725.333333333333,0.403155435995653,0.06474018518092567
Hungary,2011 - 2013,9928390.333333334,7411.0,-2032.6666666666667,0.07473861784317111,-0.020135793560426263
Iceland,2011 - 2013,321164.6666666667,-27.666666666666668,1241.6666666666667,-0.011030322052369312,0.3873577307142755
India,2011 - 2013,1274413489.6666667,-220497.33333333334,47900.0,-0.0173067880375574,0.004109503287875933
Indonesia,2011 - 2013,250199436.66666666,-43073.333333333336,13446.666666666666,-0.0172461142499432,0.005693700738625267
"Iran, Islamic Rep.",2011 - 2013,77375450.0,-35681.0,-34784.0,-0.047121552647970195,-0.046554684664257995
Iraq,2011 - 2013,33908102.666666664,513375.3333333333,128097.0,1.5066166044396514,0.3474260604857897
Ireland,2011 - 2013,4601144.333333333,-20122.666666666668,5031.666666666667,-0.43784733647349494,0.11154901023437543
Isle of Man,2011 - 2013,84277.33333333333,-171.0,-313.0,-0.20300747530073862,-0.3729714380071953
Israel,2011 - 2013,7911933.333333333,10054.666666666666,356.6666666666667,0.12702980389356897,0.0021599252458939
Italy,2011 - 2013,59717704.666666664,199552.0,-38559.0,0.33445677438385085,-0.06642685574669427
Jamaica,2011 - 2013,2759705.0,-11800.333333333334,971.6666666666666,-0.42767482223869097,0.03749566760914057
Japan,2011 - 2013,127635666.66666667,137286.0,-4579.666666666667,0.1075589974709731,-0.0034039504284304
Jordan,2011 - 2013,7338885.666666667,212371.0,257121.66666666666,2.720032354454806,3.339167974785262
Kazakhstan,2011 - 2013,16794947.666666668,10665.333333333334,-5037.666666666667,0.0637012444495103,-0.031559323551106966
Kenya,2011 - 2013,43717772.666666664,-48453.0,-12184.666666666666,-0.11063855504700167,-0.025965552807706835
Kiribati,2011 - 2013,111600.0,-918.0,-112.0,-0.8222229893694569,-0.08987948619223816
"Korea, Dem. People's Rep.",2011 - 2013,24891126.0,-2937.3333333333335,37.0,-0.011801000279927434,0.00019988845725793752
"Korea, Rep.",2011 - 2013,50188461.333333336,274528.6666666667,77371.0,0.5469116759837447,0.15277141840416128
Kosovo,2011 - 2013,1805407.6666666667,-19608.0,-2859.6666666666665,-1.0810321404545074,-0.14331465583598682
Kuwait,2011 - 2013,3395002.0,190978.66666666666,31830.666666666668,5.646906083131785,0.6660212529709731
Kyrgyz Republic,2011 - 2013,5613800.0,-41851.0,5119.666666666667,-0.746710989938582,0.10478382211624204
Lao PDR,2011 - 2013,6508624.0,-26456.0,730.0,-0.4067050258275268,0.0171379213609484
Latvia,2011 - 2013,2035558.3333333333,-12977.666666666666,605.3333333333334,-0.6374269349931051,0.020475405899431934
Lebanon,2011 - 2013,5300748.0,286726.0,258139.66666666666,5.121263618394472,4.5784678707102335
Lesotho,2011 - 2013,2055444.6666666667,-6710.333333333333,-82.66666666666667,-0.3265412683989053,-0.0014624054327385002
Liberia,2011 - 2013,4313401.0,14760.0,-8281.0,0.3698875908188319,-0.18921633631014487
Libya,2011 - 2013,6014407.666666667,-277284.6666666667,5382.333333333333,-4.474684476593728,0.09410621238855915
Liechtenstein,2011 - 2013,36500.0,183.0,36.333333333333336,0.5011765697358459,0.09680799112678727
Lithuania,2011 - 2013,2991192.3333333335,-24630.0,2027.6666666666667,-0.8230143648988036,0.05389470739130903
Luxembourg,2011 - 2013,530884.3333333334,10530.333333333334,920.0,1.9846392708006697,0.1349837484682799
"Macao SAR, China",2011 - 2013,582381.0,7125.0,-1706.0,1.227235196810063,-0.3281217842985272
Madagascar,2011 - 2013,22967490.333333332,485.0,0.0,0.0021127068346295666,-5.8568463503757096e-05
Malawi,2011 - 2013,15584040.0,-12846.0,-1192.6666666666667,-0.08242722440333576,-0.005721770038653699
Malaysia,2011 - 2013,29659717.333333332,110295.0,-4113.666666666667,0.3721678764439829,-0.019900085036760135
Maldives,2011 - 2013,387569.0,6652.666666666667,183.33333333333334,1.716981657270641,-0.010491652616700034
Mali,2011 - 2013,16519484.666666666,-74992.0,-2163.3333333333335,-0.45429337845168183,-0.006295073522866512
Malta,2011 - 2013,420754.3333333333,6107.0,1433.0,1.4492654588121672,0.3298151372306215
Marshall Islands,2011 - 2013,52175.333333333336,-1901.0,-162.0,-3.644069962282845,-0.35096052901769187
Mauritania,2011 - 2013,3634440.3333333335,6807.666666666667,-2208.0,0.19072316683758836,-0.06205498795854928
Mauritius,2011 - 2013,1255737.6666666667,-3326.0,21.0,-0.264892248789058,0.0022448010729102
Mexico,2011 - 2013,115732358.66666667,-48565.0,-20187.666666666668,-0.04155443385879617,-0.016717091106009798
"Micronesia, Fed. Sts.",2011 - 2013,108242.66666666667,-1637.6666666666667,79.33333333333333,-1.5131318246823067,0.07828459298385333
Moldova,2011 - 2013,2860193.6666666665,-90156.0,-1392.6666666666667,-3.1520979123245563,-0.04968663852244517
Monaco,2011 - 2013,34690.0,924.3333333333334,45.666666666666664,2.6632433963551674,0.07646373100766721
Mongolia,2011 - 2013,2793813.3333333335,-1643.6666666666667,2355.0,-0.05878776021076753,0.08808508911666803
Montenegro,2011 - 2013,620629.0,-542.3333333333334,341.3333333333333,-0.08733637814550972,0.0552576319469111
Morocco,2011 - 2013,33353131.666666668,-66510.33333333333,1154.6666666666667,-0.19944156829798773,0.006281984676838967
Mozambique,2011 - 2013,24499921.0,8015.333333333333,17273.333333333332,0.03143890011496837,0.07206078479471047
Myanmar,2011 - 2013,50220347.0,-69063.0,17887.0,-0.13763874141513888,0.037268638984765436
Namibia,2011 - 2013,2168106.6666666665,-8605.0,-20.666666666666668,-0.3969784408006138,0.005519256216518433
Nauru,2011 - 2013,10473.666666666666,-91.0,72.66666666666667,-0.879120841413367,0.7142539689073407
Nepal,2011 - 2013,27326216.0,-364109.0,-26484.0,-1.3323891176921654,-0.09382710171791504
Netherlands,2011 - 2013,16750822.666666666,46658.0,5213.333333333333,0.2784806409318634,0.03021950845346823
New Caledonia,2011 - 2013,259000.0,1803.0,50.333333333333336,0.696048668306989,0.007065488903784567
New Zealand,2011 - 2013,4411400.0,6201.0,5429.666666666667,0.1392678894112266,0.12124544115666284
Nicaragua,2011 - 2013,6030846.333333333,-27400.333333333332,830.6666666666666,-0.45453407649077815,0.020706486863840134
Niger,2011 - 2013,17963572.666666668,3070.0,1831.3333333333333,0.016774905139390898,0.011549837071156801
Nigeria,2011 - 2013,170088600.0,30185.0,-2495.0,0.0179015594751386,-0.0017229949091922998
North Macedonia,2011 - 2013,2061205.0,-1728.3333333333333,-53.0,-0.08384976998511394,-0.0024558334344098667
Northern Mariana Islands,2011 - 2013,52340.0,-912.6666666666666,1003.6666666666666,-1.7437141221311243,1.8348132818366114
Norway,2011 - 2013,5017094.666666667,45182.333333333336,-808.6666666666666,0.9012229237554573,-0.026882671417400267
Oman,2011 - 2013,3519709.6666666665,229918.33333333334,-34306.333333333336,6.64859982119452,-1.6469793022194843
Pakistan,2011 - 2013,202048720.33333334,-1481644.6666666667,-491474.6666666667,-0.7306115406366462,-0.23542571844820645
Palau,2011 - 2013,17997.0,-251.0,102.0,-1.3884781212692205,0.5464508684668834
Panama,2011 - 2013,3755030.6666666665,5513.333333333333,324.3333333333333,0.1467368049267297,0.0061270317582346676
Papua New Guinea,2011 - 2013,8026269.666666667,37957.333333333336,-4941.333333333333,0.47376484345764824,-0.0776192379781635
Paraguay,2011 - 2013,5924304.333333333,-18478.0,2978.3333333333335,-0.3121855935066717,0.05556143297327253
Peru,2011 - 2013,29755373.0,-120725.66666666667,28711.666666666668,-0.406311892555084,0.10115131243356777
Philippines,2011 - 2013,98023445.66666667,-153265.0,-5533.666666666667,-0.15582567035970543,-0.0022719790731329675
Poland,2011 - 2013,38055538.333333336,-17287.333333333332,-6254.0,-0.0454320555552842,-0.016441032844596234
Portugal,2011 - 2013,10509899.666666666,-32717.666666666668,-8279.0,-0.31148800619556566,-0.07958228216271086
Puerto Rico,2011 - 2013,3635432.3333333335,-45565.0,-6374.666666666667,-1.2549930733695012,-0.18821937467134456
Qatar,2011 - 2013,1915110.6666666667,101285.33333333333,24355.333333333332,5.242933789817674,0.9979444932175855
Romania,2011 - 2013,20063085.333333332,-27747.333333333332,32761.0,-0.1380677833874335,0.16150655860201116
Russian Federation,2011 - 2013,143223208.0,297187.6666666667,12691.0,0.20750246897676428,0.008572463038617266
Rwanda,2011 - 2013,10839538.666666666,-12005.0,-2479.6666666666665,-0.11000941985049639,-0.0203995133616274
Samoa,2011 - 2013,198138.0,-3214.3333333333335,30.666666666666668,-1.6224561555933945,0.03010594507317173
San Marino,2011 - 2013,32970.666666666664,449.0,-177.33333333333334,1.3752514276501593,-0.5668309215408661
Sao Tome and Principe,2011 - 2013,189908.33333333334,-1719.3333333333333,-84.66666666666667,-0.9050972783460435,-0.026939099687182565
Saudi Arabia,2011 - 2013,30818328.666666668,86900.0,-53074.666666666664,0.2824436509567785,-0.1862472673355304
Senegal,2011 - 2013,13234426.333333334,-44061.666666666664,-762.6666666666666,-0.33292594419524985,0.0034734430043287003
Serbia,2011 - 2013,7199102.666666667,3731.3333333333335,2406.0,0.051992658900055,0.03358234611100583
Seychelles,2011 - 2013,88564.33333333333,356.6666666666667,-17.666666666666668,0.4030877365967016,-0.01991859765715213
Sierra Leone,2011 - 2013,6788610.333333333,3552.0,-1736.6666666666667,0.05288067410993753,-0.02806968654609747
Singapore,2011 - 2013,5298429.0,69297.33333333333,-13847.0,1.3089148399109543,-0.29922293466002553
Sint Maarten (Dutch part),2011 - 2013,34894.0,1520.6666666666667,557.0,4.306720338510959,1.5257957715747912
Slovak Republic,2011 - 2013,5406452.0,684.3333333333334,945.6666666666666,0.012627134076834834,0.017508103729309
Slovenia,2011 - 2013,2056651.6666666667,273.0,-2476.6666666666665,0.013279400114482634,-0.1209154344590949
Solomon Islands,2011 - 2013,567949.6666666666,-1704.0,207.33333333333334,-0.3005570839197757,0.045493231766727565
Somalia,2011 - 2013,12503216.0,-119100.66666666667,36390.333333333336,-0.9751452794387382,0.29889025146883413
South Africa,2011 - 2013,53153991.333333336,65978.33333333333,-1601.6666666666667,0.12415454506170058,-0.004684961627347633
South Sudan,2011 - 2013,10683561.666666666,128475.33333333333,-78021.0,1.2202098234908496,-0.8312381863008089
Spain,2011 - 2013,46711932.333333336,-113913.66666666667,-105691.33333333333,-0.24411381905655308,-0.2267495023625398
Sri Lanka,2011 - 2013,21002882.0,-69187.0,-23528.666666666668,-0.32851600831547356,-0.1104022548738239
St. Kitts and Nevis,2011 - 2013,47691.666666666664,-127.33333333333333,-10.333333333333334,-0.2666834684372073,-0.020775420811628316
St. Lucia,2011 - 2013,173082.33333333334,64.0,-146.0,0.037165915561608094,-0.08541258373065784
St. Martin (French part),2011 - 2013,36005.0,-944.0,-188.66666666666666,-2.6234398504717427,-0.5387744697363358
St. Vincent and the Grenadines,2011 - 2013,108078.66666666667,-1601.0,30.333333333333332,-1.4811908863004704,0.019476836978802866
Sudan,2011 - 2013,35190040.0,-248011.66666666666,48791.333333333336,-0.7082021497262269,0.15606101905708536
Suriname,2011 - 2013,558068.0,-1020.0,55.666666666666664,-0.18284398044786732,0.012085228660853367
Sweden,2011 - 2013,9522988.666666666,69240.33333333333,4078.0,0.7269094838068303,0.03748779507699063
Switzerland,2011 - 2013,7999535.0,72777.0,2762.6666666666665,0.9090517323061311,0.023623742702504197
Syrian Arab Republic,2011 - 2013,22277377.0,-1112428.3333333333,-675641.0,-5.0773888983535285,-3.1463023019184235
Tajikistan,2011 - 2013,7959270.333333333,-27829.333333333332,2951.3333333333335,-0.35030705449879057,0.04560637980307803
Tanzania,2011 - 2013,47818603.666666664,-44266.666666666664,41113.0,-0.09440143196114376,0.09105470897075187
Thailand,2011 - 2013,69149490.33333333,69546.66666666667,4919.333333333333,0.10057405145626613,0.0065851223656941
Timor-Leste,2011 - 2013,1137402.3333333333,-886.0,9.0,-0.0771272974376435,0.0038705682585874666
Togo,2011 - 2013,6927178.666666667,-1985.6666666666667,-4.333333333333333,-0.028676966181358263,0.0006911694988367
Tonga,2011 - 2013,107400.66666666667,-2378.3333333333335,-203.33333333333334,-2.214777635600256,-0.19153332217954622
Trinidad and Tobago,2011 - 2013,1430375.3333333333,-1028.6666666666667,478.0,-0.0720221419121781,0.034291008741794964
Tunisia,2011 - 2013,11169065.0,-15033.333333333334,-357.6666666666667,-0.13319533640275016,-0.0003177733559425663
Turkiye,2011 - 2013,75342470.0,253413.66666666666,107978.0,0.3341376248602508,0.13960729465453203
Turkmenistan,2011 - 2013,5459862.666666667,-9612.333333333334,8.0,-0.17609726278560003,0.003344346366924267
Turks and Caicos Islands,2011 - 2013,32163.666666666668,1138.0,146.0,3.519722567679679,0.3185296191346077
Tuvalu,2011 - 2013,10824.0,-38.666666666666664,-55.666666666666664,-0.3523939330285543,-0.5116718134639755
Uganda,2011 - 2013,34280867.666666664,-175232.33333333334,-2753.0,-0.5113496500078585,0.0066195845854260344
Ukraine,2011 - 2013,45596358.666666664,38728.0,8559.0,0.08497497395536513,0.018866200448081433
United Arab Emirates,2011 - 2013,8664007.0,-15901.666666666666,-613.3333333333334,-0.18355604132268008,-0.005343396281923399
United Kingdom,2011 - 2013,63695766.0,272729.6666666667,-4507.0,0.4282225845863674,-0.0102039817041109
United States,2011 - 2013,313840363.3333333,1322213.6666666667,96703.0,0.4213168138255055,0.028230313784620365
Uruguay,2011 - 2013,3371316.6666666665,-6318.333333333333,680.3333333333334,-0.18745348932996186,0.020766795726673466
Uzbekistan,2011 - 2013,29785700.0,-20380.666666666668,0.3333333333333333,-0.06843483518639654,0.0013229998406015
Vanuatu,2011 - 2013,257380.33333333334,-879.0,19.333333333333332,-0.3419855449006934,0.015554156083543935
"Venezuela, RB",2011 - 2013,29468202.0,-55774.0,-1677.0,-0.18923965176383994,-0.003314229427087667
Vietnam,2011 - 2013,89306060.66666667,-4569.666666666667,-134.66666666666666,-0.0051156186779676,-9.630220379115316e-05
Virgin Islands (U.S.),2011 - 2013,108173.0,-936.0,77.33333333333333,-0.8652248926115385,0.07059704133342733
West Bank and Gaza,2011 - 2013,3979897.3333333335,-26852.0,-208.66666666666666,-0.6748929665599559,0.0114150776815922
"Yemen, Rep.",2011 - 2013,26227667.666666668,-22166.666666666668,608.6666666666666,-0.0844915427134551,0.005115512280939934
Zambia,2011 - 2013,14748482.666666666,12729.333333333334,-2397.0,0.08623108151079983,-0.0209443750052478
Zimbabwe,2011 - 2013,13282179.333333334,-86687.0,24494.666666666668,-0.6564294115636332,0.19898417616761258
