country,years,population,migration_count,migration_count_change,migration_percent,migration_percent_change
Israel,2000 - 2004,6559340.0,20899.4,-2928.75,0.32064015776007493,-0.0512877044802482
Italy,2000 - 2004,57194749.0,242844.0,92005.75,0.4233302924800427,0.15921781816805916
Jamaica,2000 - 2004,2638181.0,-18406.2,59.75,-0.6977394201129246,0.005686786066239875
Japan,2000 - 2004,127383200.0,107017.2,12839.5,0.08397554171712208,0.009929989427511974
Jordan,2000 - 2004,5284711.2,-14231.4,8513.25,-0.27635070747059903,0.16497722229957323
Kazakhstan,2000 - 2004,14904582.4,-16051.4,13209.0,-0.10804371080361871,0.08861230077374598
Kenya,2000 - 2004,32798146.0,25319.0,6530.75,0.07693648709167131,0.018274719672111847
Kiribati,2000 - 2004,92456.6,-234.2,93.5,-0.25732066659092717,0.10826974977650858
"Korea, Dem. People's Rep.",2000 - 2004,23649725.8,-2854.2,95.0,-0.0120741835847731,0.00047827324162748785
"Korea, Rep.",2000 - 2004,47599572.0,-33787.8,9767.0,-0.07121751001253794,0.021176032626771975
Kosovo,2000 - 2004,1702310.4,-19705.6,-5384.75,-1.1570370873865534,-0.31552526124991515
Kuwait,2000 - 2004,2045785.2,13898.0,-2941.5,0.6879872050813561,-0.16176339627801425
Kyrgyz Republic,2000 - 2004,4996440.0,-20680.8,957.25,-0.4146881829800467,0.023112453946197483
Lao PDR,2000 - 2004,5602778.6,-35606.6,-1541.25,-0.63499971584921,-0.017564842148343952
Latvia,2000 - 2004,2313194.0,-19305.4,593.0,-0.8342090871208111,0.016207340807049476
Lebanon,2000 - 2004,4447222.4,-3106.8,1129.75,-0.07059657353788755,0.02454882335478459
Lesotho,2000 - 2004,1994810.2,-25461.8,-889.25,-1.2765533879625106,-0.04675700481233395
Liberia,2000 - 2004,3029018.2,-24518.6,264.75,-0.795117684670102,0.009773367981652514
Libya,2000 - 2004,5413247.2,36075.8,2535.5,0.6646197863782052,0.030055678668660123
Liechtenstein,2000 - 2004,33679.0,145.4,-23.5,0.43263980042339334,-0.07436132570874898
Lithuania,2000 - 2004,3441141.8,-33719.4,-1046.75,-0.9805451946025585,-0.03908853685369362
Luxembourg,2000 - 2004,446745.0,4062.4,18.75,0.9083907510388217,-0.007921281777753135
"Macao SAR, China",2000 - 2004,451749.0,8990.2,1843.5,1.9718929865948323,0.36571670111614274
Madagascar,2000 - 2004,17222622.8,485.0,0.0,0.0028209788339199,-8.334304437275194e-05
Malawi,2000 - 2004,11802402.0,-30322.0,-794.75,-0.2568365813051556,-0.000248203740863025
Malaysia,2000 - 2004,24140554.0,213546.6,17587.0,0.8822040187035848,0.051550038745849
Maldives,2000 - 2004,292295.2,412.6,67.25,0.14072882770395587,0.021493656482149726
Mali,2000 - 2004,11973949.0,-12292.8,1654.5,-0.10360886409512533,0.01757236393601435
Malta,2000 - 2004,395786.8,1420.6,-231.75,0.3597816462816089,-0.060967012278358254
Marshall Islands,2000 - 2004,54412.2,-1503.8,-76.0,-2.7634127588782382,-0.13725170169332251
Mauritania,2000 - 2004,2821686.0,-16248.2,-4019.5,-0.5714419904089146,-0.13403898858670832
Mauritius,2000 - 2004,1204430.8,-3131.8,-191.5,-0.2598389808811063,-0.01419891623933975
Mexico,2000 - 2004,100911993.0,-326415.6,21408.25,-0.32416737575190935,0.0259142278785338
"Micronesia, Fed. Sts.",2000 - 2004,111778.4,-2849.8,-87.5,-2.549639453437128,-0.0799819053659338
Moldova,2000 - 2004,2910681.8,-45580.8,979.0,-1.5659289434548933,0.030049213618681375
Monaco,2000 - 2004,32369.4,-57.8,-30.5,-0.17882671363861385,-0.0945271900956382
Mongolia,2000 - 2004,2494520.0,-8897.8,672.75,-0.357246743896671,0.030294105500315475
Montenegro,2000 - 2004,609557.4,-3221.2,643.75,-0.5290596889324648,0.10746002944571055
Morocco,2000 - 2004,29296144.8,-88469.2,5916.25,-0.30227184319159384,0.023594933307576373
Mozambique,2000 - 2004,18713066.4,-48654.6,4584.75,-0.26144446487210615,0.031323954398263326
Myanmar,2000 - 2004,46459225.4,-144799.8,-15756.75,-0.3110512741826145,-0.03105541406513675
Namibia,2000 - 2004,1883779.8,-1336.0,-3225.25,-0.06499793258787122,-0.17116615828698656
Nauru,2000 - 2004,10354.0,-220.8,0.0,-2.1324804769632935,-0.0021832922060384258
Nepal,2000 - 2004,25306924.4,-170470.8,-16276.0,-0.6720707797317282,-0.05425567265773887
Netherlands,2000 - 2004,16125540.6,16009.0,-2207.75,0.09944371817599695,-0.01430330061935315
New Caledonia,2000 - 2004,221218.0,892.6,-106.5,0.4051482928928287,-0.054265454911690075
New Zealand,2000 - 2004,3960280.0,25082.8,7640.0,0.6276533893626168,0.18912648669062448
Nicaragua,2000 - 2004,5256855.4,-43996.8,-532.25,-0.8369401523720038,0.000147580666051075
Niger,2000 - 2004,12475657.4,-8939.6,-137.25,-0.07175834866129513,0.00136821743079675
Nigeria,2000 - 2004,129692867.4,26350.8,-4404.5,0.020629212146740742,-0.0039271848212626
North Macedonia,2000 - 2004,2028141.2,893.6,-2038.5,0.043794539805613174,-0.10050041855818512
Northern Mariana Islands,2000 - 2004,76700.0,-3424.6,-771.0,-4.514307029686721,-1.1143249820414198
Norway,2000 - 2004,4539928.4,11963.6,909.0,0.26327604477449196,0.018597782083757654
Oman,2000 - 2004,2404604.0,-16449.4,4758.5,-0.688437701521891,0.2034459534119222
Pakistan,2000 - 2004,162875151.6,-130523.0,-366402.5,-0.06791938112759002,-0.22924493750423122
Palau,2000 - 2004,19838.4,-44.2,-36.75,-0.22194117685787002,-0.18551876333436745
Panama,2000 - 2004,3121732.8,3101.0,248.5,0.09910214496678088,0.006047758314326925
Papua New Guinea,2000 - 2004,5896705.6,42983.8,736.75,0.7297140000421141,-0.011985784733123976
Paraguay,2000 - 2004,5278290.0,-32263.8,-6257.5,-0.6081244782846926,-0.11134606078052962
Peru,2000 - 2004,27304220.6,-151175.6,-24894.75,-0.551703105963196,-0.0853072333809556
Philippines,2000 - 2004,81284043.8,-178359.0,-14995.0,-0.21888825975811912,-0.0146238377116673
Poland,2000 - 2004,38224772.2,46657.0,-83166.5,0.12190567150849671,-0.2174020317211858
Portugal,2000 - 2004,10402986.6,42269.2,-11520.25,0.40739495601214915,-0.1127261608654356
Puerto Rico,2000 - 2004,3821210.6,-28030.0,-2430.25,-0.7334174960706916,-0.06287737575425778
Qatar,2000 - 2004,712884.4,20750.8,-2402.25,2.944595425754231,-0.45353480317819383
Romania,2000 - 2004,21866302.2,-97038.0,-3696.5,-0.4443328865525492,-0.0219571565271634
Russian Federation,2000 - 2004,145319156.4,292441.6,-41293.75,0.20102123102032077,-0.027450344982711573
Rwanda,2000 - 2004,8413216.2,-55227.8,20231.0,-0.6682194490972533,0.25398495294628665
Samoa,2000 - 2004,186336.2,-3653.8,-250.5,-1.9594622150960568,-0.12432458127452957
San Marino,2000 - 2004,27964.2,451.0,-13.25,1.6151396745880149,-0.07361456469729988
Sao Tome and Principe,2000 - 2004,150254.4,-1284.6,380.25,-0.8662125023217383,0.27987391869481487
Saudi Arabia,2000 - 2004,22613877.8,17415.4,-1782.25,0.07742240019102518,-0.009319699303531699
Senegal,2000 - 2004,10191291.8,-41306.4,481.25,-0.4060271505578899,0.01478292231698905
Serbia,2000 - 2004,7492009.8,922.2,-400.5,0.012295695472004159,-0.0053170087538770006
Seychelles,2000 - 2004,82262.4,313.4,-32.75,0.3814919140044063,-0.04159707219511523
Sierra Leone,2000 - 2004,5093102.4,98092.8,-14779.0,1.98199097227138,-0.34475725473104313
Singapore,2000 - 2004,4124667.8,25944.2,-5939.5,0.6311908983840413,-0.15069034526707348
Sint Maarten (Dutch part),2000 - 2004,31171.2,-187.0,150.75,-0.6122431505225258,0.4935077632457136
Slovak Republic,2000 - 2004,5378030.6,-609.4,227.5,-0.01132484008620514,0.004218587463827275
Slovenia,2000 - 2004,1993652.0,3770.0,2405.75,0.18880383080229085,0.12054698615114162
Solomon Islands,2000 - 2004,450826.8,-2536.2,-152.0,-0.5617261712701509,-0.021207663547304748
Somalia,2000 - 2004,9415790.0,31396.8,-9056.75,0.3407471852200041,-0.1107072877414598
South Africa,2000 - 2004,47672922.6,12961.4,34841.25,0.025759380241545903,0.07329554856875563
South Sudan,2000 - 2004,6700891.2,87414.6,8990.75,1.2983157857891967,0.07299162004997134
Spain,2000 - 2004,41591874.8,485220.2,121473.0,1.1573966140726966,0.2770875547130765
Sri Lanka,2000 - 2004,19120192.8,-29954.6,22718.0,-0.15838001421865147,0.12104264218576705
St. Kitts and Nevis,2000 - 2004,46144.4,-78.8,-119.0,-0.16744476097428423,-0.2587507498795626
St. Lucia,2000 - 2004,161835.8,-373.8,163.75,-0.2325314276639745,0.10319824551883545
St. Martin (French part),2000 - 2004,31156.6,158.8,-0.25,0.5103401417994068,-0.0134389972663247
St. Vincent and the Grenadines,2000 - 2004,113324.0,-1628.6,-27.0,-1.4373301819264104,-0.0277801408707129
Sudan,2000 - 2004,27567374.2,-122641.6,-1514.0,-0.44481305528208903,0.0014878205780165035
Suriname,2000 - 2004,495282.0,206.4,-574.25,0.04444142466160204,-0.11445040947872073
Sweden,2000 - 2004,8928957.4,31508.0,2077.5,0.3527221239950067,0.022044839061090525
Switzerland,2000 - 2004,7285496.6,37689.8,3653.75,0.5166799679770872,0.0471168331485481
Syrian Arab Republic,2000 - 2004,17178997.2,-12267.0,7342.25,-0.07328712086524304,0.043380298608972925
Tajikistan,2000 - 2004,6539451.8,-20339.2,-2802.5,-0.30970030919022856,-0.0369129595767726
Tanzania,2000 - 2004,36385300.2,-101713.2,-28476.75,-0.2765088412706157,-0.07330976620689444
Thailand,2000 - 2004,64205439.4,122073.0,62.5,0.19019102905122756,-0.0015264948450279237
Timor-Leste,2000 - 2004,910742.0,-9604.8,1717.0,-1.0610193498122185,0.20727347101053542
Togo,2000 - 2004,5284243.6,-1355.4,-1429.25,-0.0243934522531363,-0.02803584818682607
Tonga,2000 - 2004,103812.6,-1704.6,-44.0,-1.6415928960700363,-0.03276411707247545
Trinidad and Tobago,2000 - 2004,1346290.8,-4005.2,420.25,-0.29784529557807177,0.03294493240989273
Tunisia,2000 - 2004,10093804.6,-20043.8,-1759.25,-0.19829454429814597,-0.01538148810234325
Turkiye,2000 - 2004,65965326.0,-45190.8,22602.75,-0.06953034337763461,0.034984668476404523
Turkmenistan,2000 - 2004,4696394.8,-10419.4,54.75,-0.22158444000399613,0.0038315109232776763
Turks and Caicos Islands,2000 - 2004,20705.6,663.0,91.0,3.1710141551503543,0.29735729959801666
Tuvalu,2000 - 2004,9665.4,-99.0,37.25,-1.0282131479020447,0.3869773789952273
Uganda,2000 - 2004,25565986.4,-83843.4,-21491.75,-0.3244855579434936,-0.07283983321190653
Ukraine,2000 - 2004,48261189.0,-44756.4,16555.5,-0.09182119409813613,0.033452402419425646
United Arab Emirates,2000 - 2004,3633993.6,127509.8,-2218.0,3.532470060372045,-0.2363338295053271
United Kingdom,2000 - 2004,59403629.6,207240.4,21572.5,0.34855196261794386,0.034712208448079075
United States,2000 - 2004,287533958.0,1251807.4,-69816.75,0.435963225053784,-0.02860936236187785
Uruguay,2000 - 2004,3304721.4,-15084.0,-1146.75,-0.45630932166945887,-0.034057731575856925
Uzbekistan,2000 - 2004,25263740.0,-49170.4,6932.5,-0.195260239617531,0.029972047690079676
Vanuatu,2000 - 2004,202182.6,-391.2,8.25,-0.19378967334795072,0.009594081358090725
"Venezuela, RB",2000 - 2004,25329563.4,-5063.6,-2198.5,-0.01971867032012674,-0.00824190873002275
Vietnam,2000 - 2004,80649655.8,-155466.4,151.5,-0.19283293710328966,0.00210508780500445
Virgin Islands (U.S.),2000 - 2004,108534.2,-1025.8,-50.25,-0.9451736172272561,-0.04667177264324868
West Bank and Gaza,2000 - 2004,3077381.0,-28201.2,-5338.25,-0.9086965626827507,-0.15537243273406717
"Yemen, Rep.",2000 - 2004,19671003.0,-97739.2,-3737.0,-0.49645811643838655,-0.006069310265454975
Zambia,2000 - 2004,10523481.4,10118.0,3245.0,0.09496819197830274,0.03051365321776715
Zimbabwe,2000 - 2004,11993401.4,-139319.4,-4811.25,-1.1615187601061827,-0.03178214161281295
