country,years,population,migration_count,migration_count_change,migration_percent,migration_percent_change
Eswatini,2006 - 2016,1107625.2727272727,-10018.09090909091,-208.63636363636363,-0.9037224230866396,-0.014066103417632337
Ethiopia,2006 - 2016,92082107.27272727,58529.90909090909,14566.818181818182,0.05973322845318869,0.015212020090286134
Faroe Islands,2006 - 2016,48536.454545454544,-17.09090909090909,62.54545454545455,-0.038452693635237664,0.1270487408378715
Fiji,2006 - 2016,905546.5454545454,-10167.545454545454,-400.90909090909093,-1.1213006840749562,-0.04034656879582565
Finland,2006 - 2016,5386197.363636363,15189.181818181818,709.4545454545455,0.28176881901889,0.012171028324158263
France,2006 - 2016,65305941.18181818,75349.72727272728,-12837.636363636364,0.1165369404510542,-0.020428735289337665
French Polynesia,2006 - 2016,284980.9090909091,-1918.7272727272727,-144.9090909090909,-0.6719106830496471,-0.04912700210672217
Gabon,2006 - 2016,1782722.0,14813.363636363636,-105.45454545454545,0.8381121654288833,-0.021104493974094862
"Gambia, The",2006 - 2016,2005051.4545454546,-2601.3636363636365,-24.818181818181817,-0.12966238590495893,0.0039016246688170636
Georgia,2006 - 2016,3778658.727272727,-24852.636363636364,1874.8181818181818,-0.6555139977934735,0.04688377562375543
Germany,2006 - 2016,81526940.72727273,290651.7272727273,29938.454545454544,0.35690061648761995,0.03637232338808761
Ghana,2006 - 2016,26260943.09090909,8711.90909090909,-1296.2727272727273,0.037288626094442084,-0.006438808709069754
Gibraltar,2006 - 2016,31442.81818181818,158.54545454545453,-39.0,0.5212071628897569,-0.13047003364088283
Greece,2006 - 2016,10998129.272727273,-25254.909090909092,-1788.6363636363637,-0.22985083244551172,-0.016721040098815945
Greenland,2006 - 2016,56514.818181818184,-479.54545454545456,11.909090909090908,-0.8484869136337972,0.020120920924897576
Grenada,2006 - 2016,115197.45454545454,-317.0,16.272727272727273,-0.2776860808023766,0.016027593431304263
Guam,2006 - 2016,166055.45454545456,-2215.3636363636365,43.72727272727273,-1.3360105660138657,0.028975055024989683
Guatemala,2006 - 2016,14521671.454545455,-39427.0,939.4545454545455,-0.27253649255793544,0.012270717626163118
Guinea,2006 - 2016,10564702.272727273,-29455.545454545456,5173.454545454545,-0.2865507642749608,0.05990446325703935
Guinea-Bissau,2006 - 2016,1615797.9090909092,-2271.2727272727275,297.27272727272725,-0.14637200892301658,0.023819956752705273
Guyana,2006 - 2016,751734.2727272727,-10675.09090909091,608.0909090909091,-1.4201988340944387,0.07998072865473298
Haiti,2006 - 2016,9986389.272727273,-29525.363636363636,-690.7272727272727,-0.2952693987142368,-0.0025231018759023184
Honduras,2006 - 2016,8614395.545454545,-5754.181818181818,-45.27272727272727,-0.0666880082989718,0.0010117015151477273
"Hong Kong SAR, China",2006 - 2016,7089654.545454546,20355.090909090908,-6.818181818181818,0.2881677612196938,-0.00010007312009308802
Hungary,2006 - 2016,9954245.545454545,11777.454545454546,-1599.7272727272727,0.11797233032404418,-0.015883817388435896
Iceland,2006 - 2016,320585.0909090909,1037.909090909091,17.727272727272727,0.3275516342734879,-0.008565463094551135
India,2006 - 2016,1256822182.3636363,-441535.0,56209.545454545456,-0.03595327670786757,0.004794431143162318
Indonesia,2006 - 2016,247032723.0909091,-66466.36363636363,5793.363636363636,-0.027378862604633545,0.0027258184624422248
"Iran, Islamic Rep.",2006 - 2016,76708655.0909091,173445.63636363635,-27293.454545454544,0.2223706192986542,-0.039374029922874594
Iraq,2006 - 2016,33024122.0,4447.363636363636,-11509.0,-0.059236708625019015,-0.03391656734918129
Ireland,2006 - 2016,4561461.090909091,10778.181818181818,-4110.363636363636,0.25367754453205665,-0.10400183829943419
Isle of Man,2006 - 2016,83076.27272727272,247.1818181818182,-52.45454545454545,0.3043286248068414,-0.06664343200843047
Israel,2006 - 2016,7775400.0,10610.272727272728,-44.81818181818182,0.13657969674110776,-0.003936454648583318
Italy,2006 - 2016,59552921.45454545,217469.72727272726,-18301.727272727272,0.36810372153915766,-0.03191226908077261
Jamaica,2006 - 2016,2747213.5454545454,-13836.363636363636,613.0,-0.50498127680018,0.02462731969928478
Japan,2006 - 2016,127675909.0909091,149830.63636363635,340.45454545454544,0.11734513435116237,0.0003277184006613273
Jordan,2006 - 2016,7547928.545454546,220055.45454545456,4153.818181818182,2.7673075076490217,0.039275380229305684
Kazakhstan,2006 - 2016,16544899.818181818,7945.454545454545,-2763.909090909091,0.05102590127175073,-0.017582499435685208
Kenya,2006 - 2016,42523874.45454545,-29416.909090909092,-3202.090909090909,-0.06381879506012199,-0.007036452991845319
Kiribati,2006 - 2016,109549.36363636363,-694.2727272727273,-55.63636363636363,-0.624929174732745,-0.04335167791040285
"Korea, Dem. People's Rep.",2006 - 2016,24797853.90909091,-3035.181818181818,-32.54545454545455,-0.01223928898184379,-7.343081947129545e-05
"Korea, Rep.",2006 - 2016,49871216.18181818,132771.63636363635,12598.09090909091,0.2624313336336978,0.02500496749236778
Kosovo,2006 - 2016,1775656.7272727273,-29645.636363636364,225.27272727272728,-1.6702610059644236,0.019960115656740062
Kuwait,2006 - 2016,3196675.6363636362,102409.72727272728,-14514.818181818182,3.3564747084160387,-0.4839908619130021
Kyrgyz Republic,2006 - 2016,5577272.7272727275,-37681.454545454544,168.27272727272728,-0.6808291125688342,0.009973016431544652
Lao PDR,2006 - 2016,6415750.7272727275,-23964.0,1160.909090909091,-0.3769774357719699,0.02250280500769998
Latvia,2006 - 2016,2079340.8181818181,-13761.636363636364,661.8181818181819,-0.6586671864855645,0.023577586056953335
Lebanon,2006 - 2016,5381651.363636363,65389.181818181816,-20854.272727272728,1.2063234850230637,-0.33382749037656273
Lesotho,2006 - 2016,2046467.6363636365,-6213.818181818182,1711.909090909091,-0.30546933736798,0.08795080706538833
Liberia,2006 - 2016,4143188.4545454546,12751.727272727272,-11621.90909090909,0.38495671056030717,-0.33297181585921737
Libya,2006 - 2016,6160592.090909091,-72161.36363636363,-4192.363636363636,-1.1651607164772746,-0.07125235217200923
Liechtenstein,2006 - 2016,36236.454545454544,144.36363636363637,3.090909090909091,0.3970782076192521,0.005257730292690329
Lithuania,2006 - 2016,3058065.1818181816,-26521.636363636364,1647.1818181818182,-0.860657465418221,0.042064028792448166
Luxembourg,2006 - 2016,522418.7272727273,9175.545454545454,576.8181818181819,1.7365413943279455,0.07481796612454863
"Macao SAR, China",2006 - 2016,567253.2727272727,8847.363636363636,-404.09090909090907,1.5937221373014068,-0.11123810393175476
Madagascar,2006 - 2016,22373481.90909091,485.0,0.0,0.0021843428928958273,-6.17314523432759e-05
Malawi,2006 - 2016,15190472.636363637,-12727.90909090909,2357.2727272727275,-0.08740636279423351,0.019527043858493427
Malaysia,2006 - 2016,29125646.363636363,148067.54545454544,-13421.727272727272,0.5208397514226342,-0.057865577274347484
Maldives,2006 - 2016,377845.54545454547,7857.090909090909,1090.5454545454545,2.0339375735194207,0.238203494486185
Mali,2006 - 2016,16067333.363636363,-44190.545454545456,-1168.909090909091,-0.27061223733178913,-0.0027012055904921785
Malta,2006 - 2016,422329.63636363635,4795.545454545455,889.3636363636364,1.1081150620258937,0.19415024230492384
Marshall Islands,2006 - 2016,52159.545454545456,-1755.909090909091,-24.0,-3.3796955463968583,-0.08370690700726176
Mauritania,2006 - 2016,3541341.3636363638,-2818.2727272727275,1428.5454545454545,-0.09208160804367681,0.049752510672008345
Mauritius,2006 - 2016,1251874.8181818181,-3089.909090909091,60.27272727272727,-0.24691009754046736,0.005438931102604627
Mexico,2006 - 2016,114188923.81818181,-142659.54545454544,31922.0,-0.12898316436402973,0.029896866103912175
"Micronesia, Fed. Sts.",2006 - 2016,108830.18181818182,-2113.909090909091,155.1818181818182,-1.9417283552251308,0.13885910073216598
Moldova,2006 - 2016,2857202.3636363638,-73964.54545454546,-33.09090909090909,-2.5872109895161195,-0.006118430621483348
Monaco,2006 - 2016,34116.90909090909,611.1818181818181,50.27272727272727,1.7518499665085656,0.14076525627629213
Mongolia,2006 - 2016,2769870.1818181816,-4115.363636363636,1466.6363636363637,-0.16044306485835505,0.0531879828562184
Montenegro,2006 - 2016,619431.8181818182,-1938.6363636363637,-11.363636363636363,-0.3133319602146098,-0.0014462259307068128
Morocco,2006 - 2016,32936737.181818184,-71597.36363636363,153.1818181818182,-0.21811503898392612,0.0027811692503374188
Mozambique,2006 - 2016,23950059.545454547,-7488.0,11771.90909090909,-0.04722547958480871,0.048863857145415794
Myanmar,2006 - 2016,49889091.45454545,-117396.09090909091,8836.181818181818,-0.2374196641839802,0.01986035510256741
Namibia,2006 - 2016,2141560.8181818184,-8657.272727272728,-36.45454545454545,-0.40544031882528114,0.004319935235485355
Nauru,2006 - 2016,10569.181818181818,-149.8181818181818,18.454545454545453,-1.4518130074438387,0.18153011561892185
Nepal,2006 - 2016,27201358.454545453,-287711.0909090909,12798.454545454546,-1.059191648836522,0.05060855402174747
Netherlands,2006 - 2016,16673353.181818182,39458.181818181816,4174.363636363636,0.2355006377922739,0.024195102681583827
New Caledonia,2006 - 2016,254380.0,526.4545454545455,-220.8181818181818,0.21821540000029815,-0.08217443943154505
New Zealand,2006 - 2016,4399609.090909091,18649.909090909092,2805.818181818182,0.4123550672433564,0.054337076104506596
Nicaragua,2006 - 2016,5949129.909090909,-28046.909090909092,927.4545454545455,-0.4746057654726252,0.02262956820561612
Niger,2006 - 2016,17428752.09090909,-191.45454545454547,2231.181818181818,-0.007290749115830173,0.012816310849089262
Nigeria,2006 - 2016,165896585.54545453,-28476.363636363636,-687.8181818181819,-0.016827615627915307,0.0004078798230101
North Macedonia,2006 - 2016,2057287.4545454546,-1568.1818181818182,98.72727272727273,-0.07624770888696107,0.004936372080235736
Northern Mariana Islands,2006 - 2016,55618.90909090909,-2385.818181818182,319.3636363636364,-4.104489614650242,0.42341389009957475
Norway,2006 - 2016,4951605.636363637,38246.63636363636,723.4545454545455,0.7740667166512041,0.00958071365820678
Oman,2006 - 2016,3323188.1818181816,115834.63636363637,10827.454545454546,3.32614489269914,0.24716134643298704
Pakistan,2006 - 2016,197217827.9090909,-1221283.8181818181,-150722.18181818182,-0.6016920019523626,-0.06454146457540322
Palau,2006 - 2016,18440.909090909092,-228.0,25.90909090909091,-1.2162629722761862,0.13106422207194413
Panama,2006 - 2016,3692340.272727273,5918.636363636364,569.6363636363636,0.1582989241334629,0.012256736969538882
Papua New Guinea,2006 - 2016,7803066.818181818,40900.454545454544,-1594.7272727272727,0.5366509157967257,-0.03528225103846188
Paraguay,2006 - 2016,5868123.090909091,-27948.0,2311.7272727272725,-0.48454653318030255,0.04570929778982675
Peru,2006 - 2016,29590114.545454547,-130333.27272727272,27482.454545454544,-0.4504231988410282,0.09513786173154494
Philippines,2006 - 2016,96327396.18181819,-151915.36363636365,27465.909090909092,-0.16214400437098428,0.030361727294219154
Poland,2006 - 2016,38065166.54545455,-17783.363636363636,1759.7272727272727,-0.046713028906745474,0.00460837609576579
Portugal,2006 - 2016,10489005.909090908,-8351.272727272728,-2298.4545454545455,-0.0801690823290836,-0.02200429611654597
Puerto Rico,2006 - 2016,3648371.3636363638,-44727.818181818184,-2944.909090909091,-1.240539607647351,-0.09612630428681394
Qatar,2006 - 2016,1816776.7272727273,143512.27272727274,2895.090909090909,8.85266833206271,-0.6569261273905456
Romania,2006 - 2016,20258644.818181816,-77255.81818181818,5993.727272727273,-0.37780585635403807,0.02587317967979745
Russian Federation,2006 - 2016,143287317.45454547,325415.2727272727,11716.272727272728,0.2270972393686763,0.00802865588024071
Rwanda,2006 - 2016,10580811.181818182,-13312.545454545454,1858.7272727272727,-0.12880805848014804,0.021231083841171828
Samoa,2006 - 2016,196798.0,-3215.4545454545455,115.27272727272727,-1.6369885524079997,0.07210800568703718
San Marino,2006 - 2016,32127.545454545456,367.90909090909093,-3.3636363636363638,1.1516115242360194,-0.024949685462968742
Sao Tome and Principe,2006 - 2016,185710.72727272726,-1518.6363636363637,-69.36363636363636,-0.81137093742683,-0.021823177168994956
Saudi Arabia,2006 - 2016,29805698.636363637,251892.63636363635,-28174.545454545456,0.9004719872709009,-0.1327201569151971
Senegal,2006 - 2016,12927859.909090908,-40200.63636363636,1557.909090909091,-0.31610280423120135,0.019439993061394753
Serbia,2006 - 2016,7239745.636363637,2996.4545454545455,504.54545454545456,0.04203588149469442,0.007171471424123181
Seychelles,2006 - 2016,88982.27272727272,305.6363636363636,0.0,0.3443600391182014,-0.0034378176315408003
Sierra Leone,2006 - 2016,6622867.454545454,241.63636363636363,587.4545454545455,-0.002894851560191236,0.008536663298432768
Singapore,2006 - 2016,5127360.090909091,94527.45454545454,-3993.090909090909,1.9131668608277985,-0.11221698988099194
Sint Maarten (Dutch part),2006 - 2016,35515.545454545456,683.4545454545455,87.0909090909091,1.8686806121053758,0.2173687879743528
Slovak Republic,2006 - 2016,5399758.818181818,919.8181818181819,354.6363636363636,0.016968760559708383,0.006534053576568464
Slovenia,2006 - 2016,2045006.0,5011.272727272727,-55.0,0.24596742036813654,-0.0038411662916446893
Solomon Islands,2006 - 2016,556751.1818181818,-2130.7272727272725,108.81818181818181,-0.3921545606624411,0.029555854011751592
Somalia,2006 - 2016,12361841.545454545,-54127.27272727273,11815.636363636364,-0.4707837325598297,0.0840524798757487
South Africa,2006 - 2016,52681787.72727273,44050.36363636364,-81593.18181818182,0.0863785177955656,-0.1453765472481594
South Sudan,2006 - 2016,9976295.181818182,2109.090909090909,-71703.45454545454,0.2244103307408299,-0.6964368511782091
Spain,2006 - 2016,46187604.0,155351.54545454544,-49450.27272727273,0.34573961623829247,-0.11440898181101637
Sri Lanka,2006 - 2016,20763302.90909091,-52627.72727272727,-5631.0,-0.24962421676659477,-0.024885721603160774
St. Kitts and Nevis,2006 - 2016,47470.545454545456,-168.8181818181818,2.8181818181818183,-0.35572206570056775,0.006858041519556827
St. Lucia,2006 - 2016,171752.18181818182,71.27272727272727,8.0,0.04160226921364642,0.004837168805098354
St. Martin (French part),2006 - 2016,35482.545454545456,-479.1818181818182,-80.36363636363636,-1.3428760988663788,-0.23244841783304135
St. Vincent and the Grenadines,2006 - 2016,108664.36363636363,-1559.909090909091,42.0,-1.4335594923723634,0.03145665811766348
Sudan,2006 - 2016,34581742.90909091,-92881.09090909091,9844.545454545454,-0.2774876130212332,0.025818906893544023
Suriname,2006 - 2016,551889.8181818182,-1114.8181818181818,57.45454545454545,-0.2031968716821238,0.012927761033895783
Sweden,2006 - 2016,9464747.454545455,63338.27272727273,3687.6363636363635,0.6661642735719056,0.03361729338176152
Switzerland,2006 - 2016,7917677.636363637,71460.54545454546,3474.181818181818,0.9018915774815944,0.03705991854263203
Syrian Arab Republic,2006 - 2016,20986149.90909091,-434648.7272727273,-13386.727272727272,-2.043695546272268,-0.07072116616891827
Tajikistan,2006 - 2016,7828577.2727272725,-28101.727272727272,1083.6363636363637,-0.36549500343135116,0.019967951481706082
Tanzania,2006 - 2016,46857534.63636363,-64899.36363636364,22962.81818181818,-0.16103455499427022,0.050333652926094666
Thailand,2006 - 2016,68624500.81818181,69809.54545454546,582.9090909090909,0.10206622323685971,0.00016764691670958243
Timor-Leste,2006 - 2016,1112585.4545454546,-2515.3636363636365,-363.09090909090907,-0.22354106226269332,-0.026755455596644828
Togo,2006 - 2016,6756294.545454546,2268.4545454545455,222.72727272727272,0.04111097035141554,0.004704831329102427
Tonga,2006 - 2016,106813.09090909091,-2206.3636363636365,-35.81818181818182,-2.0656811297320896,-0.03377523153216328
Trinidad and Tobago,2006 - 2016,1421578.5454545454,-1899.6363636363637,317.45454545454544,-0.1355878501665757,0.023234186806608628
Tunisia,2006 - 2016,11054862.636363637,-23726.636363636364,497.90909090909093,-0.21527805596136448,0.007107723329911101
Turkiye,2006 - 2016,74692451.54545455,187459.36363636365,36308.181818181816,0.2383928137349417,0.04528778282913054
Turkmenistan,2006 - 2016,5382333.181818182,-9616.09090909091,-124.0,-0.17919297113045732,0.0004583912536675635
Turks and Caicos Islands,2006 - 2016,31216.81818181818,1064.909090909091,47.09090909090909,3.3807033640535793,0.011036489415666867
Tuvalu,2006 - 2016,10591.727272727272,-53.81818181818182,-14.545454545454545,-0.4946330000919314,-0.13324033656144585
Uganda,2006 - 2016,33461085.272727273,-123630.81818181818,24983.0,-0.38791615213927116,0.07820716094617226
Ukraine,2006 - 2016,45790849.27272727,3710.181818181818,-4490.636363636364,0.007669403329186298,-0.01002261667318538
United Arab Emirates,2006 - 2016,7906710.181818182,321678.45454545453,-32081.81818181818,5.192114168875903,-0.7343561833341156
United Kingdom,2006 - 2016,63221483.72727273,271213.1818181818,-1305.4545454545455,0.4295902403554727,-0.005112803802427491
United States,2006 - 2016,311229265.90909094,1206195.2727272727,29082.636363636364,0.3870161480187544,0.006038439620209918
Uruguay,2006 - 2016,3364187.4545454546,-7373.454545454545,1144.1818181818182,-0.21988762621992006,0.03475800951823687
Uzbekistan,2006 - 2016,29113677.272727273,-23466.727272727272,-164.9090909090909,-0.08098574849105007,0.001551725270540718
Vanuatu,2006 - 2016,252007.81818181818,-695.8181818181819,4.0,-0.2760698326773867,0.005745979986082955
"Venezuela, RB",2006 - 2016,29042997.181818184,-72773.0,-24084.18181818182,-0.24534306666061598,-0.0775133352918688
Vietnam,2006 - 2016,88425168.9090909,-36663.181818181816,12695.272727272728,-0.043034193294638264,0.015321324386676872
Virgin Islands (U.S.),2006 - 2016,108135.72727272728,-741.3636363636364,-8.818181818181818,-0.685471862134781,-0.0085151322784103
West Bank and Gaza,2006 - 2016,3883485.1818181816,-24848.454545454544,489.3636363636364,-0.6425005365097135,0.02968269052197764
"Yemen, Rep.",2006 - 2016,25539748.09090909,-27938.090909090908,1061.090909090909,-0.10917435227551096,0.009574432804254691
Zambia,2006 - 2016,14303273.727272727,24977.909090909092,-1642.3636363636363,0.18405184971832414,-0.018417363636206892
Zimbabwe,2006 - 2016,13196447.090909092,-96531.54545454546,9528.545454545454,-0.7436670843282336,0.08481348988119528
