country,years,population,migration_count,migration_count_change,migration_percent,migration_percent_change
Benin,2005 - 2007,8399937.0,5202.666666666667,-1308.6666666666667,0.0656477742923587,-0.01666766452406186
Bermuda,2005 - 2007,64521.666666666664,-187.0,-36.0,-0.2891879612653539,-0.05371304521998666
Bhutan,2005 - 2007,672732.3333333334,-145.0,-2283.6666666666665,-0.01945536929124019,-0.3483498882963089
Bolivia,2005 - 2007,9543734.333333334,-14144.666666666666,502.0,-0.14829963839177676,0.0079658324797017
Bosnia and Herzegovina,2005 - 2007,4053419.6666666665,-47038.666666666664,888.3333333333334,-1.163165123743019,0.0037289863376286
Botswana,2005 - 2007,1929496.0,4801.0,25.333333333333332,0.24886180749580186,-0.0033915078007627666
Brazil,2005 - 2007,188799156.33333334,-35754.666666666664,-8313.666666666666,-0.018962885749823702,-0.004326855013562867
British Virgin Islands,2005 - 2007,24337.0,702.6666666666666,48.333333333333336,2.8856069026866042,0.10590329154465246
Brunei Darussalam,2005 - 2007,372757.6666666667,1022.3333333333334,-128.66666666666666,0.2747225275583794,-0.03961075616451943
Bulgaria,2005 - 2007,7601777.333333333,-4186.666666666667,-197.33333333333334,-0.05510682574127996,-0.0030233903523497335
Burkina Faso,2005 - 2007,14316481.0,-7550.666666666667,-15266.333333333334,-0.05005544487408773,-0.10732144869949423
Burundi,2005 - 2007,7663891.0,18451.666666666668,-8323.333333333334,0.24031108407415944,-0.12763417833752935
Cabo Verde,2005 - 2007,498814.6666666667,-3524.0,73.0,-0.7067270012968793,0.023484100672006833
Cambodia,2005 - 2007,13479717.666666666,-10592.0,-1335.6666666666667,-0.0786595082656006,-0.008971665715483133
Cameroon,2005 - 2007,17759456.666666668,-22374.0,2880.3333333333335,-0.12692282586313716,0.018828442163213898
Canada,2005 - 2007,32567984.0,206003.33333333334,5845.0,0.6325136148771638,0.011955500897638166
Cayman Islands,2005 - 2007,48183.666666666664,988.6666666666666,-17.333333333333332,2.053144685011827,-0.10189661929799036
Central African Republic,2005 - 2007,4292918.333333333,-28430.0,-4620.0,-0.6598025416762822,-0.0976245869202501
Chad,2005 - 2007,10364452.333333334,10332.0,-40575.666666666664,0.10312495190803732,-0.4180020461480756
Channel Islands,2005 - 2007,151991.0,779.0,-32.333333333333336,0.5126806592272012,-0.025618165384092267
Chile,2005 - 2007,16335141.333333334,17290.666666666668,2891.0,0.1057392269423375,0.016832194062488866
China,2005 - 2007,1310875000.0,-477234.3333333333,6553.0,-0.03641763118442697,0.0006923871275348001
Colombia,2005 - 2007,42766810.666666664,-43355.0,-7889.333333333333,-0.10130605196488861,-0.017423416087095033
Comoros,2005 - 2007,604746.6666666666,-2669.6666666666665,164.0,-0.4416869654895961,0.03689723452017513
"Congo, Dem. Rep.",2005 - 2007,58407099.666666664,23451.333333333332,1894.6666666666667,0.04036627413857183,0.0029076970590701363
"Congo, Rep.",2005 - 2007,3814163.6666666665,35016.666666666664,1941.0,0.921219905528201,0.024081921096466525
Costa Rica,2005 - 2007,4378026.0,6648.666666666667,-395.0,0.15196569889179898,-0.011361212654051165
Cote d'Ivoire,2005 - 2007,19393990.666666668,-124163.66666666667,-7086.0,-0.6399410230800492,-0.0231759632974194
Croatia,2005 - 2007,4310507.0,-2920.3333333333335,1155.3333333333333,-0.06774964167454904,0.026861776735758097
Cuba,2005 - 2007,11258877.0,-11956.333333333334,-300.6666666666667,-0.106188843355615,-0.0025088790557365992
Curacao,2005 - 2007,140984.33333333334,1527.6666666666667,169.66666666666666,1.0832529477873114,0.09942576957169746
Cyprus,2005 - 2007,1055457.6666666667,12937.666666666666,-71.33333333333333,1.226217363336646,-0.028716125960505563
Czechia,2005 - 2007,10249649.666666666,25996.0,438.3333333333333,0.2535977037892368,0.003418353023105966
Denmark,2005 - 2007,5439380.666666667,12325.666666666666,567.0,0.22656994343547923,0.009651333102466934
Djibouti,2005 - 2007,847668.0,65.66666666666667,2166.6666666666665,0.0038336698174938157,0.2619909535304859
Dominica,2005 - 2007,68730.33333333333,-345.3333333333333,-9.333333333333334,-0.5024350063423016,-0.013138947493031336
Dominican Republic,2005 - 2007,9283714.0,-30919.333333333332,-63.0,-0.33308475986891256,0.0036529524359094332
Ecuador,2005 - 2007,14010302.666666666,-13020.666666666666,3765.3333333333335,-0.09324909996253279,0.029013039781144834
"Egypt, Arab Rep.",2005 - 2007,80641245.0,-26420.666666666668,-21303.0,-0.03265482737528256,-0.02667894244736173
El Salvador,2005 - 2007,6038794.666666667,-79289.66666666667,10776.666666666666,-1.313167786200286,0.17899047106645957
Equatorial Guinea,2005 - 2007,906319.3333333334,16957.0,1234.6666666666667,1.8687296909648428,0.05342426905703553
Eritrea,2005 - 2007,2879331.0,-27011.0,-3926.6666666666665,-0.9370810832380618,-0.12990607143763908
Estonia,2005 - 2007,1347421.6666666667,-4502.333333333333,302.0,-0.33385721689706466,0.021022183620878238
Eswatini,2005 - 2007,1077876.3333333333,-8044.333333333333,-113.66666666666667,-0.7463299232591325,-0.006455757486106166
Ethiopia,2005 - 2007,79719058.33333333,-25107.666666666668,8346.333333333334,-0.032034420600314036,0.011098017291667034
Faroe Islands,2005 - 2007,48321.666666666664,-164.66666666666666,-182.0,-0.3407736742893288,-0.3784200718313104
Fiji,2005 - 2007,882884.6666666666,-7282.0,-487.3333333333333,-0.8243826779912385,-0.047849391078144066
Finland,2005 - 2007,5267028.0,11382.333333333334,2356.0,0.21599096037479049,0.044046036710364965
France,2005 - 2007,63612797.666666664,149975.66666666666,-4259.0,0.23581700304028952,-0.008331649292514266
French Polynesia,2005 - 2007,274713.0,-538.0,-372.6666666666667,-0.19418250566428916,-0.13366473133956547
Gabon,2005 - 2007,1503553.6666666667,10329.333333333334,1740.0,0.6850640287385343,0.09852800872530433
"Gambia, The",2005 - 2007,1712181.6666666667,-2732.0,435.6666666666667,-0.16018434214487898,0.031180650562376098
Georgia,2005 - 2007,3880991.3333333335,-31695.666666666668,-509.6666666666667,-0.8167495666203393,-0.0177249994435827
Germany,2005 - 2007,82370748.33333333,142828.66666666666,35879.666666666664,0.17343633060033778,0.04370371953872917
Ghana,2005 - 2007,23101285.666666668,27542.333333333332,-539.6666666666666,0.11884127455300224,-0.006258433147292267
Gibraltar,2005 - 2007,29579.333333333332,328.0,4.666666666666667,1.108955044679253,-0.0002436442547944668
Greece,2005 - 2007,11018716.333333334,-13318.666666666666,-5865.0,-0.12077995502714622,-0.05305593374326206
Greenland,2005 - 2007,56754.666666666664,-517.6666666666666,-61.666666666666664,-0.9121779898145815,-0.1103251277765187
Grenada,2005 - 2007,110989.0,-411.0,-47.0,-0.37016251134620687,-0.04022609263300883
Guam,2005 - 2007,164622.66666666666,-2625.3333333333335,-168.66666666666666,-1.5946442295922274,-0.10015214738327627
Guatemala,2005 - 2007,13212879.666666666,-44096.0,2260.6666666666665,-0.3342800059368338,0.024122421783898434
Guinea,2005 - 2007,9339273.666666666,-51199.333333333336,7253.666666666667,-0.5512359146610581,0.08878991491977799
Guinea-Bissau,2005 - 2007,1414792.0,-4160.0,489.3333333333333,-0.2947408819582163,0.042821949223761334
Guyana,2005 - 2007,758199.0,-13319.0,-324.0,-1.756726066362307,-0.0456900343124193
Haiti,2005 - 2007,9266338.0,-26654.0,-198.33333333333334,-0.28765384078445044,0.0026866237077430334
Honduras,2005 - 2007,7744758.333333333,-5559.0,681.0,-0.0719185681788236,0.0107766219692643
"Hong Kong SAR, China",2005 - 2007,6862200.0,14646.0,7059.0,0.21228965796524277,0.10111000791404763
Hungary,2005 - 2007,10071405.0,17313.0,-801.6666666666666,0.1718914434659431,-0.007689125679700533
Iceland,2005 - 2007,304027.3333333333,4820.0,1545.3333333333333,1.5824913614481346,0.4916265993059061
India,2005 - 2007,1172234770.0,-665867.0,-184944.33333333334,-0.05671840018991494,-0.0152631743094869
Indonesia,2005 - 2007,231820286.66666666,-102203.0,-150.66666666666666,-0.044090790843138265,0.0005111178264053666
"Iran, Islamic Rep.",2005 - 2007,71259257.33333333,238622.0,-76569.66666666667,0.3362033925181242,-0.11391155780307637
Iraq,2005 - 2007,28755059.333333332,-663242.0,-302171.0,-2.3023227809451687,-1.0566392000144584
Ireland,2005 - 2007,4277482.333333333,78871.66666666667,9300.333333333334,1.8420326297720815,0.18111702248532704
Isle of Man,2005 - 2007,80247.66666666667,743.0,16.333333333333332,0.9255354205562508,0.010886780786663497
Israel,2005 - 2007,7054633.333333333,12337.333333333334,-1583.3333333333333,0.17516743891347045,-0.0259841352459729
Italy,2005 - 2007,58183924.333333336,315726.3333333333,22894.0,0.5420378527529394,0.03607012430877854
Jamaica,2005 - 2007,2689248.0,-17835.333333333332,224.33333333333334,-0.663245165534311,0.011451279312848166
Japan,2005 - 2007,127876000.0,158950.66666666666,9077.666666666666,0.12429851695304721,0.007025422439469666
Jordan,2005 - 2007,6075846.333333333,162667.0,-8695.666666666666,2.6848538904914676,-0.1413164710981428
Kazakhstan,2005 - 2007,15313102.0,23570.666666666668,1253.0,0.15418061585689125,0.0074561139699121926
Kenya,2005 - 2007,36935018.666666664,3254.3333333333335,-14342.0,0.0092663692978971,-0.040282692274845266
Kiribati,2005 - 2007,100081.66666666667,-320.0,-86.66666666666667,-0.31871109619062393,-0.08224317831532864
"Korea, Dem. People's Rep.",2005 - 2007,24231083.0,-2943.3333333333335,-87.0,-0.012145994388959266,-0.00029293450076903335
"Korea, Rep.",2005 - 2007,48435497.0,-34857.666666666664,-2057.3333333333335,-0.07195754008327863,-0.0039386873857319
Kosovo,2005 - 2007,1719573.3333333333,-32924.0,-610.6666666666666,-1.9149483038309867,-0.025256412615123004
Kuwait,2005 - 2007,2368527.0,86736.0,29139.0,3.6490808597109208,1.146210760894139
Kyrgyz Republic,2005 - 2007,5216466.666666667,-36131.333333333336,-11043.333333333334,-0.6911986534350708,-0.20610238724585525
Lao PDR,2005 - 2007,5946970.333333333,-25206.0,4455.333333333333,-0.4236833145929944,0.08424524291953446
Latvia,2005 - 2007,2219160.3333333335,-17108.666666666668,517.3333333333334,-0.7708568863652472,0.015885481460471966
Lebanon,2005 - 2007,4724172.0,18098.0,7656.666666666667,0.37990385138394805,0.15742585170631213
Lesotho,2005 - 2007,1979223.0,-14508.333333333334,5793.666666666667,-0.7332590617381206,0.291657580628125
Liberia,2005 - 2007,3451485.0,81423.66666666667,22102.333333333332,2.382076805209789,0.6099215349003685
Libya,2005 - 2007,5969510.666666667,19009.0,-9823.666666666666,0.32210698789611114,-0.177699037309449
Liechtenstein,2005 - 2007,34880.666666666664,130.33333333333334,3.3333333333333335,0.3737994311454651,0.006804103474350534
Lithuania,2005 - 2007,3274577.0,-34717.0,538.0,-1.0601070316578889,0.0008736776589186012
Luxembourg,2005 - 2007,472596.0,5981.0,567.6666666666666,1.2657874039183985,0.10338692708347984
"Macao SAR, China",2005 - 2007,501937.3333333333,11380.666666666666,-58.333333333333336,2.268548962598487,-0.07362277822081782
Madagascar,2005 - 2007,19355809.333333332,485.0,0.0,0.0025071387759272,-7.442947731143284e-05
Malawi,2005 - 2007,13123139.333333334,-27830.0,3183.0,-0.21280745356039601,0.030535214227684033
Malaysia,2005 - 2007,26508517.666666668,247836.33333333334,891.0,0.9351860223822434,-0.017590748648602602
Maldives,2005 - 2007,315515.0,3748.6666666666665,1901.3333333333333,1.171462489166969,0.5816626744234039
Mali,2005 - 2007,13628334.666666666,-18559.0,-3053.6666666666665,-0.13607447259379746,-0.0190209842796377
Malta,2005 - 2007,405288.6666666667,329.6666666666667,-174.0,0.08137399129620243,-0.04375256069727313
Marshall Islands,2005 - 2007,54194.333333333336,-1648.6666666666667,-11.666666666666666,-3.042196837806749,-0.028909210021169533
Mauritania,2005 - 2007,3082365.6666666665,-17953.0,665.6666666666666,-0.5830532435880923,0.03526871372336973
Mauritius,2005 - 2007,1233960.0,-3176.0,49.0,-0.2573963611050841,0.005301583366563667
Mexico,2005 - 2007,106877388.33333333,-313327.0,-12955.333333333334,-0.2932350338673341,-0.008468477006106834
"Micronesia, Fed. Sts.",2005 - 2007,110257.66666666667,-3103.6666666666665,-28.333333333333332,-2.815123915570845,-0.04168066038193866
Moldova,2005 - 2007,2881417.0,-62883.333333333336,-9594.666666666666,-2.182929679145897,-0.33733258130104615
Monaco,2005 - 2007,31991.666666666668,-182.0,-41.0,-0.5693862912655293,-0.13026013355548124
Mongolia,2005 - 2007,2582046.6666666665,-10431.666666666666,-1221.0,-0.40366711495706964,-0.04408164284911396
Montenegro,2005 - 2007,615053.6666666666,-2470.6666666666665,-351.6666666666667,-0.4016348144729787,-0.056689065584209636
Morocco,2005 - 2007,30832519.0,-68300.0,-2335.6666666666665,-0.221335963294324,-0.004634678101454699
Mozambique,2005 - 2007,20742536.333333332,-48469.333333333336,-1381.3333333333333,-0.23410823116116194,-0.0014288272261766
Myanmar,2005 - 2007,48086130.666666664,-185491.66666666666,-5091.333333333333,-0.3857632725770141,-0.007776092237238033
Namibia,2005 - 2007,1986971.6666666667,-8630.666666666666,-571.0,-0.4342609071368208,-0.023957005416010497
Nauru,2005 - 2007,10293.0,-246.33333333333334,-11.666666666666666,-2.3934142637634346,-0.11839630926979833
Nepal,2005 - 2007,26505912.0,-264267.0,-23413.666666666668,-0.9966010157219077,-0.0804099905907777
Netherlands,2005 - 2007,16349221.666666666,15993.666666666666,1973.3333333333333,0.0978055052432043,0.011885894201562268
New Caledonia,2005 - 2007,235750.0,412.3333333333333,13.0,0.17387581487969261,0.0019610463024821354
New Zealand,2005 - 2007,4180766.6666666665,12215.0,-7168.0,0.29355430350485917,-0.17614706701344193
Nicaragua,2005 - 2007,5530647.333333333,-32305.666666666668,4287.0,-0.5843552601047811,0.0872487787472203
Niger,2005 - 2007,14372754.0,-9955.666666666666,-334.6666666666667,-0.06929663516198613,8.102925255925155e-05
Nigeria,2005 - 2007,144371504.66666666,-42411.666666666664,-18496.0,-0.029439749769158363,-0.012785937919525
North Macedonia,2005 - 2007,2040214.0,-1888.6666666666667,360.0,-0.09259073701037242,0.017849515769928
Northern Mariana Islands,2005 - 2007,66045.0,-4383.333333333333,-45.666666666666664,-6.646040352986215,-0.34783327839384065
Norway,2005 - 2007,4664373.666666667,27430.0,8793.666666666666,0.5866784992791538,0.18430933700214103
Oman,2005 - 2007,2560513.6666666665,-594.3333333333334,33.333333333333336,-0.023188554590336734,0.0018854996349164002
Pakistan,2005 - 2007,178122201.0,-608287.0,-12866.666666666666,-0.34187589740183605,-0.0007179252377015009
Palau,2005 - 2007,19605.333333333332,-317.3333333333333,-89.66666666666667,-1.619928624459157,-0.46619159552520273
Panama,2005 - 2007,3368685.0,4086.6666666666665,244.66666666666666,0.1212516226235568,0.005101780795889267
Papua New Guinea,2005 - 2007,6709367.0,47137.333333333336,1133.3333333333333,0.7026816517644078,-0.005154863717384033
Paraguay,2005 - 2007,5533899.333333333,-44214.0,-1668.0,-0.7987903294745916,-0.022009648443997037
Peru,2005 - 2007,28376244.0,-230008.66666666666,-14190.666666666666,-0.8104596447725702,-0.04388652197265777
Philippines,2005 - 2007,87908154.0,-225403.33333333334,-11652.666666666666,-0.2565038672924944,-0.0090239746892558
Poland,2005 - 2007,38142424.0,-32630.333333333332,-4084.0,-0.08555336797707713,-0.010737475470134797
Portugal,2005 - 2007,10522860.666666666,19294.666666666668,1613.3333333333333,0.18333119675443474,0.014997425277014751
Puerto Rico,2005 - 2007,3803190.3333333335,-33104.333333333336,-132.66666666666666,-0.8704131899844364,-0.006761429933776868
Qatar,2005 - 2007,1031887.6666666666,172112.33333333334,64575.333333333336,16.45045435332275,5.045697185632531
Romania,2005 - 2007,21132142.333333332,-127518.0,-7005.333333333333,-0.6034568833060048,-0.03805679148197374
Russian Federation,2005 - 2007,143124521.66666666,299811.0,44407.0,0.2095479042822472,0.031586525917829136
Rwanda,2005 - 2007,9273177.666666666,-20323.333333333332,404.0,-0.21978075367630048,0.009755560152814834
Samoa,2005 - 2007,189494.33333333334,-3642.3333333333335,229.33333333333334,-1.9227565927769394,0.12939931437838548
San Marino,2005 - 2007,29946.333333333332,360.3333333333333,-21.666666666666668,1.2051792147756109,-0.0874045183182669
Sao Tome and Principe,2005 - 2007,165750.0,-1060.3333333333333,-31.666666666666668,-0.6396641893518563,-0.0036620642178597
Saudi Arabia,2005 - 2007,25393527.333333332,489300.0,161878.0,1.9281201392595557,0.6116951289254532
Senegal,2005 - 2007,11267104.333333334,-42651.0,-779.3333333333334,-0.37860055084398386,0.002824190529544567
Serbia,2005 - 2007,7411305.666666667,217.66666666666666,-121.0,0.0029327929135403996,-0.0016155226128250664
Seychelles,2005 - 2007,84163.66666666667,262.0,10.333333333333334,0.31121811394730386,0.009173384642288967
Sierra Leone,2005 - 2007,5810757.0,-13966.333333333334,-9979.666666666666,-0.2398689252911467,-0.17786844626721188
Singapore,2005 - 2007,4418575.333333333,125853.33333333333,44044.333333333336,2.833115057703553,0.9483674478092051
Sint Maarten (Dutch part),2005 - 2007,33421.0,27.333333333333332,18.0,0.08119161604887583,0.05287578543912904
Slovak Republic,2005 - 2007,5373494.333333333,39.333333333333336,196.0,0.0007313285264645336,0.0036473764222910332
Slovenia,2005 - 2007,2008488.0,8106.0,-22.666666666666668,0.4036126760135332,-0.0025305896682451
Solomon Islands,2005 - 2007,493511.6666666667,-2849.6666666666665,-52.0,-0.5774670311863344,0.002314550860352133
Somalia,2005 - 2007,10790119.0,-21559.666666666668,-2959.0,-0.20124819488919818,-0.0317603583119049
South Africa,2005 - 2007,49501665.666666664,33731.666666666664,-7521.0,0.06811365729252761,-0.016209316636846268
South Sudan,2005 - 2007,8036664.666666667,151384.33333333334,19056.333333333332,1.8797075788793631,0.16074506846505335
Spain,2005 - 2007,44425759.0,688717.3333333334,37794.666666666664,1.548695531804549,0.05740152730633139
Sri Lanka,2005 - 2007,19874409.0,-26774.0,-6181.333333333333,-0.1350212697338184,-0.030734088534511064
St. Kitts and Nevis,2005 - 2007,46871.333333333336,-206.33333333333334,12.0,-0.4402811175670476,0.027033386520028863
St. Lucia,2005 - 2007,166458.0,-64.33333333333333,30.333333333333332,-0.0387272723447471,0.0185762818068017
St. Martin (French part),2005 - 2007,34174.0,125.33333333333333,-20.0,0.3679219164967186,-0.0674392775331048
St. Vincent and the Grenadines,2005 - 2007,111431.33333333333,-1752.0,2.3333333333333335,-1.572238144043842,-0.006119093921130303
Sudan,2005 - 2007,30354902.666666668,-12257.333333333334,24334.0,-0.040307232246945233,0.0856033748558324
Suriname,2005 - 2007,522063.0,-1422.6666666666667,122.66666666666667,-0.27269360379252067,0.02685274607012747
Sweden,2005 - 2007,9086056.333333334,42688.666666666664,3446.3333333333335,0.4696650890422505,0.0354156004160353
Switzerland,2005 - 2007,7490722.0,47096.0,11086.0,0.6273529956352404,0.14308112716981602
Syrian Arab Republic,2005 - 2007,19572857.0,499316.0,263540.6666666667,2.48619619348446,1.2704143278952833
Tajikistan,2005 - 2007,7058317.666666667,-30459.333333333332,-2584.6666666666665,-0.4312113442422407,-0.029335336391338732
Tanzania,2005 - 2007,40572684.666666664,-127652.0,-97.66666666666667,-0.31482304516631526,0.008604001602254933
Thailand,2005 - 2007,66322546.333333336,79892.0,-9372.666666666666,0.1203846805573653,-0.015406499654455065
Timor-Leste,2005 - 2007,994413.0,-1680.3333333333333,1275.6666666666667,-0.1686386028792363,0.13984656241972648
Togo,2005 - 2007,5877791.333333333,7365.0,1939.3333333333333,0.12387849778964893,0.03254919235513661
Tonga,2005 - 2007,106153.66666666667,-1870.0,-64.0,-1.7613759571347292,-0.0514679941678402
Trinidad and Tobago,2005 - 2007,1376951.6666666667,-3670.0,-75.66666666666667,-0.2665177458775527,-0.0039960337753588
Tunisia,2005 - 2007,10484099.0,-29299.333333333332,-1499.0,-0.27948867142828143,-0.012005516787492766
Turkiye,2005 - 2007,69591639.0,-56140.333333333336,-32759.0,-0.08030285176442686,-0.0467262412459205
Turkmenistan,2005 - 2007,4954899.333333333,-9169.333333333334,-127.66666666666667,-0.18494960655936288,7.161552572293305e-05
Turks and Caicos Islands,2005 - 2007,25130.333333333332,817.6666666666666,22.0,3.254920188046451,-0.06373787400131237
Tuvalu,2005 - 2007,10030.333333333334,-10.0,2.0,-0.09986273134015833,0.0211474703558788
Uganda,2005 - 2007,28783206.333333332,-154183.66666666666,-5341.666666666667,-0.5358619577510753,-0.0037411188209013
Ukraine,2005 - 2007,46800770.666666664,6198.333333333333,7682.666666666667,0.013320578255716703,0.016354446643537933
United Arab Emirates,2005 - 2007,5017523.666666667,719413.0,304774.6666666667,13.848295130553888,4.861563684411025
United Kingdom,2005 - 2007,60856829.666666664,271253.0,10787.0,0.445663634856906,0.014598248930316401
United States,2005 - 2007,298375906.0,1117076.6666666667,-30633.333333333332,0.3744310374099604,-0.013991861373553233
Uruguay,2005 - 2007,3322866.0,-13334.333333333334,1636.3333333333333,-0.4013789472481279,0.049861850887681004
Uzbekistan,2005 - 2007,26507750.0,-29873.0,3938.6666666666665,-0.11281360197489293,0.016529109245114765
Vanuatu,2005 - 2007,222966.66666666666,-475.6666666666667,-24.333333333333332,-0.21323756589273177,-0.0060058692406153
"Venezuela, RB",2005 - 2007,27098654.333333332,-27230.333333333332,-8418.0,-0.10015945497953116,-0.0299357405731324
Vietnam,2005 - 2007,83952054.66666667,-131703.33333333334,10292.666666666666,-0.15698326306861196,0.013903612723723433
Virgin Islands (U.S.),2005 - 2007,108386.33333333333,-511.0,184.0,-0.4714866461091707,0.1694298319320864
West Bank and Gaza,2005 - 2007,3407075.3333333335,-23980.333333333332,4173.333333333333,-0.7061037130692424,0.14439430323517585
"Yemen, Rep.",2005 - 2007,21976169.0,-34134.333333333336,25243.333333333332,-0.1565336017823847,0.12540631375787295
Zambia,2005 - 2007,11979503.333333334,38292.0,14046.0,0.31849000520526155,0.11097222907914871
Zimbabwe,2005 - 2007,12335270.333333334,-126721.33333333333,3788.3333333333335,-1.027773328361709,0.040412059517308085
