country,years,population,migration_count,migration_count_change,migration_percent,migration_percent_change
Equatorial Guinea,2014 - 2016,1347027.6666666667,17618.0,-332.0,1.3101078400845518,-0.0774820344857081
Eritrea,2014 - 2016,3342906.0,-61469.666666666664,-7168.333333333333,-1.8400183360404438,-0.20596172881564614
Estonia,2014 - 2016,1315247.3333333333,1636.6666666666667,1271.3333333333333,0.12440490933030977,0.09650887924881567
Eswatini,2014 - 2016,1134108.3333333333,-10448.333333333334,122.33333333333333,-0.9213777976886447,0.01744002213153317
Ethiopia,2014 - 2016,102503963.0,93905.0,11619.666666666666,0.0915467525486104,0.008868600724928132
Faroe Islands,2014 - 2016,48927.0,322.6666666666667,218.33333333333334,0.6553696442711324,0.44285316713752415
Fiji,2014 - 2016,917043.6666666666,-11069.666666666666,-46.333333333333336,-1.207099208752671,-0.002895575344122933
Finland,2014 - 2016,5478782.0,15197.666666666666,-272.0,0.27737306437453013,-0.006082126541675605
France,2014 - 2016,66528147.666666664,20040.333333333332,-7274.333333333333,0.030141970896903365,-0.011101805332190434
French Polynesia,2014 - 2016,291733.6666666667,-1677.0,100.33333333333333,-0.5748409246539388,0.03849810622482313
Gabon,2014 - 2016,2027192.6666666667,12000.666666666666,-4062.0,0.5967719672888461,-0.2249672429898811
"Gambia, The",2014 - 2016,2253119.3333333335,-3166.0,-330.3333333333333,-0.14030505780031408,-0.011018650128934
Georgia,2014 - 2016,3724065.0,-13317.666666666666,5531.333333333333,-0.35766436738627866,0.14903563177934862
Germany,2014 - 2016,81672593.33333333,399655.0,29820.666666666668,0.48914595511363035,0.03328447462176937
Ghana,2014 - 2016,28873866.666666668,-4203.333333333333,3134.0,-0.014920755276314234,0.010802715292829437
Gibraltar,2014 - 2016,32512.333333333332,-101.0,0.0,-0.3106519768621225,0.0004912214543120333
Greece,2014 - 2016,10829755.666666666,-28925.666666666668,1433.6666666666667,-0.26705152644289476,0.011620799959161966
Greenland,2014 - 2016,56198.333333333336,-417.0,38.666666666666664,-0.7418350090489397,0.06729047126168002
Grenada,2014 - 2016,118972.66666666667,-190.0,0.0,-0.15970802570375717,0.0013637766010415001
Guam,2014 - 2016,167955.66666666666,-1852.0,0.0,-1.1026761467092967,0.0028361066653067664
Guatemala,2014 - 2016,15567141.666666666,-42612.333333333336,-1200.0,-0.2738210836743973,-0.0036686692254421665
Guinea,2014 - 2016,11630116.0,-17357.666666666668,4985.0,-0.14994420091633623,0.0482320243305015
Guinea-Bissau,2014 - 2016,1788926.6666666667,-1392.6666666666667,1.0,-0.07788353428756017,0.002096864737428
Guyana,2014 - 2016,755077.6666666666,-6516.666666666667,200.33333333333334,-0.8631560772927305,0.03112924816895463
Haiti,2014 - 2016,10563448.666666666,-32672.0,-1185.0,-0.3092229746711351,-0.0068955334420889
Honduras,2014 - 2016,9294383.0,-6499.666666666667,-197.0,-0.06992146149633632,-0.0008838651092898999
"Hong Kong SAR, China",2014 - 2016,7285800.0,11811.0,-8253.333333333334,0.16286187085617784,-0.11496654547818375
Hungary,2014 - 2016,9841173.0,8251.666666666666,-2092.6666666666665,0.08372968235916388,-0.021179482507414596
Iceland,2014 - 2016,331213.3333333333,2235.3333333333335,821.6666666666666,0.6711698346711484,0.23904721503031975
India,2014 - 2016,1322916451.3333333,-239223.0,101502.0,-0.018197449446202867,0.007799064226005734
Indonesia,2014 - 2016,259057304.33333334,-37989.333333333336,-661.0,-0.014663747088703933,-9.440435604797573e-05
"Iran, Islamic Rep.",2014 - 2016,81686248.0,435108.0,136.0,0.5378904595345623,-0.00041399770192647917
Iraq,2014 - 2016,37734081.333333336,-28185.333333333332,-189056.0,-0.0727712454434389,-0.526924254374258
Ireland,2014 - 2016,4705010.666666667,10940.666666666666,10331.0,0.23122111815976285,0.21964630268418203
Isle of Man,2014 - 2016,83646.33333333333,-133.33333333333334,127.66666666666667,-0.15903239072196004,0.1520765395075531
Israel,2014 - 2016,8380600.0,12049.333333333334,871.0,0.14362344219605483,0.0076844068716802995
Italy,2014 - 2016,60715740.0,44574.666666666664,-34925.0,0.0734171874631456,-0.05816039653316133
Jamaica,2014 - 2016,2793894.3333333335,-11329.0,0.0,-0.4054942168461404,0.0014365375526546667
Japan,2014 - 2016,127164333.33333333,148869.66666666666,7424.0,0.11707250004925486,0.005944491665772333
Jordan,2014 - 2016,9372309.333333334,447681.3333333333,-242348.33333333334,4.979432970674618,-3.198043128664947
Kazakhstan,2014 - 2016,17541715.333333332,-8665.666666666666,-5188.666666666667,-0.04937372961109646,-0.0298369046326432
Kenya,2014 - 2016,46859340.333333336,-66041.0,9301.0,-0.14164370165133114,0.022197620600388865
Kiribati,2014 - 2016,116735.0,-889.3333333333334,39.0,-0.7625538822664049,0.045239239486392406
"Korea, Dem. People's Rep.",2014 - 2016,25257919.0,-3152.3333333333335,-94.0,-0.012479566371377232,-0.00031044327663009246
"Korea, Rep.",2014 - 2016,50993136.333333336,221559.0,-62043.333333333336,0.4350614423048797,-0.12407058361723354
Kosovo,2014 - 2016,1792841.3333333333,-34279.666666666664,3028.3333333333335,-1.9061860506085448,0.1534354486045264
Kuwait,2014 - 2016,3906137.3333333335,27806.333333333332,-93671.0,0.7097095227792347,-2.4864559926082337
Kyrgyz Republic,2014 - 2016,5957300.0,-29226.666666666668,3969.6666666666665,-0.4916167170171555,0.07812603555224053
Lao PDR,2014 - 2016,6790078.666666667,-16687.333333333332,4618.333333333333,-0.24682000224966053,0.0723948933338643
Latvia,2014 - 2016,1976948.6666666667,-11111.0,721.6666666666666,-0.5618377679241503,0.031215135283548367
Lebanon,2014 - 2016,6310633.666666667,-50260.666666666664,-320559.0,-0.7809529694277502,-5.520718680147222
Lesotho,2014 - 2016,2119211.6666666665,-4485.333333333333,863.6666666666666,-0.21195720501758386,0.043668041531097705
Liberia,2014 - 2016,4612608.0,-22903.0,-1609.0,-0.4966647485482319,-0.024379680397283925
Libya,2014 - 2016,6190731.666666667,-4817.666666666667,-10280.333333333334,-0.07755284733426454,-0.1704242751537434
Liechtenstein,2014 - 2016,37353.333333333336,163.0,-6.666666666666667,0.43637707413308907,-0.02149692319442703
Lithuania,2014 - 2016,2901836.0,-19043.0,1815.6666666666667,-0.6558451168470297,0.055295033629956664
Luxembourg,2014 - 2016,569312.3333333334,11696.333333333334,660.6666666666666,2.0533988910700933,0.0705178812118372
"Macao SAR, China",2014 - 2016,615364.6666666666,6487.0,304.0,1.0534870866383192,0.030442196379731667
Madagascar,2014 - 2016,24856276.333333332,485.0,0.0,0.0019520882347744334,-5.143594996012568e-05
Malawi,2014 - 2016,16940844.0,-7418.666666666667,2467.0,-0.0440739533874716,0.016302206136814365
Malaysia,2014 - 2016,31067236.666666668,91041.66666666667,-1471.0,0.2930464497953895,-0.009653531661952567
Maldives,2014 - 2016,435524.0,12417.333333333334,1799.0,2.8557768106950836,0.32944609493596655
Mali,2014 - 2016,18121609.0,-43130.0,3573.0,-0.23931718333670268,0.02639887977407163
Malta,2014 - 2016,444989.0,9385.333333333334,963.6666666666666,2.106789166748855,0.17451803074171135
Marshall Islands,2014 - 2016,49386.0,-1901.0,0.0,-3.850419809733602,-0.07718516512989405
Mauritania,2014 - 2016,3947094.6666666665,-3003.6666666666665,-7.333333333333333,-0.0761280155073653,0.0018471769682509333
Mauritius,2014 - 2016,1262611.3333333333,-2745.6666666666665,191.0,-0.21746944120524625,0.015429974667533333
Mexico,2014 - 2016,120141668.33333333,-49830.666666666664,44937.666666666664,-0.041904213618931006,0.0379858010010911
"Micronesia, Fed. Sts.",2014 - 2016,109470.33333333333,-1415.0,71.0,-1.2927701412338026,0.07032504518955324
Moldova,2014 - 2016,2832326.3333333335,-59403.333333333336,13001.333333333334,-2.095699493956292,0.44255862465260726
Monaco,2014 - 2016,36647.0,807.6666666666666,-181.33333333333334,2.2100966589613344,-0.5292598768792109
Mongolia,2014 - 2016,2965709.0,4071.6666666666665,2999.0,0.1357343801573897,0.1000803634771718
Montenegro,2014 - 2016,622090.6666666666,-1932.0,-372.6666666666667,-0.3105577642156791,-0.059791240115232736
Morocco,2014 - 2016,34678775.0,-70173.33333333333,3256.6666666666665,-0.20254690925965665,0.011730776347919034
Mozambique,2014 - 2016,26859481.0,46397.666666666664,18230.333333333332,0.17110746920301353,0.06320279767656888
Myanmar,2014 - 2016,51482911.333333336,-85662.0,-8351.0,-0.1663286207081955,-0.015100815704254165
Namibia,2014 - 2016,2283019.0,-8599.666666666666,-5.333333333333333,-0.37676020139633604,0.0064064851418104
Nauru,2014 - 2016,11187.333333333334,-31.0,1.0,-0.27719026989385326,0.015628396755478967
Nepal,2014 - 2016,27644539.0,-209744.0,91683.0,-0.7606133491993058,0.3368890089731788
Netherlands,2014 - 2016,16945081.666666668,57360.333333333336,2753.3333333333335,0.33846829819090174,0.014818409944986767
New Caledonia,2014 - 2016,269243.3333333333,-1355.3333333333333,-1402.0,-0.5018331864084641,-0.5245540775837482
New Zealand,2014 - 2016,4613333.333333333,48569.666666666664,9155.0,1.0528954679146587,0.184442384414396
Nicaragua,2014 - 2016,6298836.333333333,-24337.0,1169.3333333333333,-0.3866147535282658,0.024418872641167332
Niger,2014 - 2016,20140627.0,11922.333333333334,5794.666666666667,0.05855141004353807,0.028191157686088736
Nigeria,2014 - 2016,184013910.66666666,-83194.33333333333,-21634.333333333332,-0.04520183321324844,-0.011616199415200599
North Macedonia,2014 - 2016,2070062.3333333333,-1379.6666666666667,191.0,-0.06665707859112727,0.009330449310381633
Northern Mariana Islands,2014 - 2016,51501.0,-867.3333333333334,18.0,-1.684020033755048,0.023784399490026534
Norway,2014 - 2016,5186786.0,31773.0,-4685.0,0.6133495706571986,-0.0973625338033139
Oman,2014 - 2016,4199704.333333333,109564.33333333333,-14234.666666666666,2.597100316362046,-0.5097367304252564
Pakistan,2014 - 2016,210915255.33333334,-2166827.0,-128032.0,-1.0269524529420286,-0.0480953977221846
Palau,2014 - 2016,17802.0,-11.666666666666666,19.333333333333332,-0.06557294057094211,0.10857448398327761
Panama,2014 - 2016,3957409.3333333335,8620.666666666666,1394.3333333333333,0.21744012855927497,0.03200140533064857
Papua New Guinea,2014 - 2016,8681832.0,30632.0,-2269.6666666666665,0.35339697624759475,-0.03597902684868603
Paraguay,2014 - 2016,6178428.666666667,-16852.333333333332,168.0,-0.27281735067234975,0.0066651671983553
Peru,2014 - 2016,30732864.333333332,10935.333333333334,58624.666666666664,0.033776892953139924,0.19201539855428737
Philippines,2014 - 2016,103077277.33333333,-50628.333333333336,92973.33333333333,-0.05088436662298937,0.091948801793748
Poland,2014 - 2016,37989411.333333336,-17209.0,8543.333333333334,-0.045289616784438796,0.022455517034114265
Portugal,2014 - 2016,10361530.0,-16095.0,9509.666666666666,-0.15506920781442463,0.09060729277409667
Puerto Rico,2014 - 2016,3471592.6666666665,-65181.333333333336,-4319.333333333333,-1.878148452681218,-0.15362629234677172
Qatar,2014 - 2016,2408068.0,165452.0,286.0,6.943473711497326,-0.4749158698357479
Romania,2014 - 2016,19808954.0,-44686.333333333336,-16704.0,-0.2259688064121054,-0.08511306481886771
Russian Federation,2014 - 2016,144086311.33333334,339700.3333333333,27254.666666666668,0.23571382820368747,0.01849001180455057
Rwanda,2014 - 2016,11647436.333333334,-10703.0,4409.333333333333,-0.09278563423414514,0.04026274357319593
Samoa,2014 - 2016,203624.0,-3023.3333333333335,136.66666666666666,-1.4854460924190354,0.0809563494662677
San Marino,2014 - 2016,33597.666666666664,260.0,78.33333333333333,0.7724763467742616,0.22975129863110869
Sao Tome and Principe,2014 - 2016,201084.33333333334,-1793.3333333333333,-1.6666666666666667,-0.8920415884880518,0.015468775641842932
Saudi Arabia,2014 - 2016,32763894.0,99095.33333333333,31230.333333333332,0.30039875824318535,0.0886953602794912
Senegal,2014 - 2016,14359281.666666666,-31043.666666666668,7045.666666666667,-0.21710029876685843,0.056571992228167924
Serbia,2014 - 2016,7094760.333333333,7113.666666666667,-432.3333333333333,0.10021608355363043,-0.005623101305737
Seychelles,2014 - 2016,93151.66666666667,253.0,-24.0,0.2717488317857675,-0.031326822589634935
Sierra Leone,2014 - 2016,7316458.0,1595.3333333333333,628.0,0.0213563228552525,0.007443203579616434
Singapore,2014 - 2016,5537336.333333333,45921.333333333336,-10335.333333333334,0.8311545424387793,-0.19978820679279022
Sint Maarten (Dutch part),2014 - 2016,38826.333333333336,965.6666666666666,-213.33333333333334,2.4868178088279396,-0.6569851106839888
Slovak Republic,2014 - 2016,5424416.0,2459.0,801.0,0.045314236730336264,0.014723973607282633
Slovenia,2014 - 2016,2063517.6666666667,5131.0,2491.3333333333335,0.248557906195779,0.12063485402250179
Solomon Islands,2014 - 2016,612712.3333333334,-1603.0,0.0,-0.26173330655108445,0.006681200424579834
Somalia,2014 - 2016,13788662.666666666,37634.666666666664,34431.333333333336,0.26281698218759475,0.2354828238633712
South Africa,2014 - 2016,55676109.666666664,23256.333333333332,-309965.0,0.05025518725080932,-0.5511493400887761
South Sudan,2014 - 2016,11157896.0,-429197.6666666667,-240402.33333333334,-3.8543201575962045,-2.171712975650856
Spain,2014 - 2016,46469925.333333336,-2239.6666666666665,114437.66666666667,-0.004823320719489099,0.24565500327072876
Sri Lanka,2014 - 2016,21333882.666666668,-98433.66666666667,-569.0,-0.4613943088382813,-0.0005539235703145333
St. Kitts and Nevis,2014 - 2016,47789.0,-191.0,0.0,-0.3996735651630193,5.85712625792441e-05
St. Lucia,2014 - 2016,175613.33333333334,0.0,0.0,0.0,0.0
St. Martin (French part),2014 - 2016,35030.666666666664,-753.6666666666666,93.0,-2.150670825829405,0.24462094951980204
St. Vincent and the Grenadines,2014 - 2016,106452.33333333333,-1295.0,91.33333333333333,-1.2165230862144119,0.0793631163806163
Sudan,2014 - 2016,38183864.0,77259.33333333333,94328.33333333333,0.20213499382287994,0.2543132373025177
Suriname,2014 - 2016,575536.6666666666,-951.0,22.666666666666668,-0.16528244329947003,0.005638690305212
Sweden,2014 - 2016,9806127.0,77774.66666666667,2264.6666666666665,0.7930376551431649,0.014593766720381334
Switzerland,2014 - 2016,8281461.0,73335.0,-4418.333333333333,0.8859329295516973,-0.06449116427808443
Syrian Arab Republic,2014 - 2016,19413887.333333332,-806325.0,649145.3333333334,-4.092139891868155,2.9921657004431395
Tajikistan,2014 - 2016,8525243.0,-18982.0,2949.3333333333335,-0.2232780911951565,0.04067826961638373
Tanzania,2014 - 2016,52586392.333333336,101642.33333333333,41032.666666666664,0.19029409254439997,0.07533899427481174
Thailand,2014 - 2016,70287459.0,54885.0,3031.0,0.0780428759289704,0.003821059429978034
Timor-Leste,2014 - 2016,1205068.3333333333,-4196.666666666667,-1298.3333333333333,-0.3464954373117977,-0.10369136093032494
Togo,2014 - 2016,7474322.0,-1986.0,-1.0,-0.0265816716180745,0.0006616080239919333
Tonga,2014 - 2016,106151.66666666667,-2408.3333333333335,117.33333333333333,-2.268373566567669,0.1005889288141701
Trinidad and Tobago,2014 - 2016,1460056.0,-495.0,231.0,-0.03400500144284377,0.016079936602873532
Tunisia,2014 - 2016,11557464.666666666,-25215.666666666668,1066.6666666666667,-0.21828297332474614,0.011757110069146834
Turkiye,2014 - 2016,79592548.33333333,473415.6666666667,-5910.0,0.5975119828096829,-0.016690138441360705
Turkmenistan,2014 - 2016,5766048.0,-9612.333333333334,-4.333333333333333,-0.16674030076688903,0.0029522313961610667
Turks and Caicos Islands,2014 - 2016,36589.666666666664,1326.6666666666667,-8.333333333333334,3.618169906896924,-0.18315108747155162
Tuvalu,2014 - 2016,10876.0,-160.33333333333334,-6.666666666666667,-1.4743183345271216,-0.0642178384314971
Uganda,2014 - 2016,37520731.333333336,-10429.0,100006.33333333333,-0.034004042821083234,0.27306080966072405
Ukraine,2014 - 2016,45143621.333333336,-47312.333333333336,-29458.666666666668,-0.10478649219881253,-0.06518808998352327
United Arab Emirates,2014 - 2016,8915704.333333334,-14209.333333333334,682.0,-0.15943025589245755,0.009180519204613633
United Kingdom,2014 - 2016,65110036.666666664,254182.33333333334,-7042.333333333333,0.39046184354332086,-0.013883485420941167
United States,2014 - 2016,320732359.3333333,1307378.0,42843.666666666664,0.407487315602219,0.0102379824836698
Uruguay,2014 - 2016,3402748.6666666665,-4192.0,716.3333333333334,-0.12324020408511,0.021515826002111504
Uzbekistan,2014 - 2016,31301500.0,-25323.666666666668,-4943.0,-0.08064468094344503,-0.014388850363619067
Vanuatu,2014 - 2016,276527.6666666667,-648.3333333333334,140.0,-0.23564823817884417,0.05667560894553634
"Venezuela, RB",2014 - 2016,30488146.0,-141061.33333333334,-75170.33333333333,-0.46067489207972495,-0.24262611901115608
Vietnam,2014 - 2016,92184477.0,-4689.333333333333,118.0,-0.005088895766595433,0.0001809628230374833
Virgin Islands (U.S.),2014 - 2016,107703.33333333333,-634.6666666666666,110.66666666666667,-0.5891575666587923,0.1016378180728801
West Bank and Gaza,2014 - 2016,4270192.666666667,-24251.333333333332,1400.6666666666667,-0.5688831474167823,0.04673957109455824
"Yemen, Rep.",2014 - 2016,28514617.0,-36030.333333333336,-5313.666666666667,-0.12611442561477293,-0.015856741526782767
Zambia,2014 - 2016,16251261.333333334,16716.0,570.3333333333334,0.10288340311735227,0.0002864741997845332
Zimbabwe,2014 - 2016,14154464.666666666,-59918.0,0.0,-0.4234407476864823,0.009147509286494833
