country,years,population,migration_count,migration_count_change,migration_percent,migration_percent_change
Czechia,2000 - 2019,10408335.0,16131.65,-8.68421052631579,0.1561736432406366,-0.00016546287219561105
Denmark,2000 - 2019,5547852.5,16902.1,566.7894736842105,0.3026974560120888,0.008738961259862628
Djibouti,2000 - 2019,911026.05,1520.4,-226.57894736842104,0.1713357894945555,-0.03343316494196952
Dominica,2000 - 2019,69142.4,-132.05,69.47368421052632,-0.19545358456938217,0.10056674779174048
Dominican Republic,2000 - 2019,9718384.15,-30458.8,21.105263157894736,-0.3152328354376984,0.004201832259329447
Ecuador,2000 - 2019,14886645.35,4169.15,5984.210526315789,0.007052055356579681,0.039253770736956906
"Egypt, Arab Rep.",2000 - 2019,87434721.5,2343.05,-2994.7368421052633,0.004363146163272874,-0.0027681126571009935
El Salvador,2000 - 2019,6120432.8,-66452.05,2214.5263157894738,-1.090296217600011,0.03966125967133769
Equatorial Guinea,2000 - 2019,1087780.05,17081.7,-34.578947368421055,1.6555264447291975,-0.06815941721721043
Eritrea,2000 - 2019,3041026.2,-20663.2,176.1578947368421,-0.6123263593841596,0.028113978400913276
Estonia,2000 - 2019,1341159.9,-1285.45,454.7368421052632,-0.09317685773351402,0.03362789831286093
Eswatini,2000 - 2019,1099222.85,-9180.9,-163.52631578947367,-0.8323718983697965,-0.009917741753977541
Ethiopia,2000 - 2019,88970749.0,27431.45,2057.315789473684,0.024608830182667563,0.0034191562457246364
Faroe Islands,2000 - 2019,48457.85,166.0,13.052631578947368,0.3379834525307626,0.020797676774521594
Fiji,2000 - 2019,892056.75,-9278.45,-304.42105263157896,-1.033766969337685,-0.029546670967193527
Finland,2000 - 2019,5352280.65,12199.1,691.0526315789474,0.22658302477361597,0.012360996458230637
France,2000 - 2019,64604819.95,84800.95,-4497.578947368421,0.1336018245211754,-0.007526871241964695
French Polynesia,2000 - 2019,279702.05,-1272.2,-21.105263157894736,-0.44641863290809847,-0.005471091778118195
Gabon,2000 - 2019,1718001.8,10218.65,-45.05263157894737,0.5987902360752444,-0.00752641633745631
"Gambia, The",2000 - 2019,1933430.4,-3130.2,-26.842105263157894,-0.1674881956758143,0.004677244357941968
Georgia,2000 - 2019,3829576.2,-34465.2,6822.631578947368,-0.8810043375874669,0.16666840738632283
Germany,2000 - 2019,82001094.0,238334.55,15771.315789473685,0.29111466485598536,0.01893896480657616
Ghana,2000 - 2019,25391894.05,10329.15,-929.0526315789474,0.050051973879540024,-0.0025236776971801107
Gibraltar,2000 - 2019,30666.6,124.25,4.684210526315789,0.41864603277684254,0.018550008388686836
Greece,2000 - 2019,10931452.6,-13674.5,-3019.9473684210525,-0.12472480337832233,-0.028030021011451665
Greenland,2000 - 2019,56492.65,-422.9,-3.8947368421052633,-0.7483976995685259,-0.006916062088655058
Grenada,2000 - 2019,114238.2,-361.15,20.842105263157894,-0.3221457714300562,0.020560124828654883
Guam,2000 - 2019,165430.6,-2094.3,-15.052631578947368,-1.2667483463799445,-0.006352643588709635
Guatemala,2000 - 2019,14121567.9,-46451.85,424.10526315789474,-0.3358107736984073,0.01162648842027427
Guinea,2000 - 2019,10305939.9,-39035.0,3911.315789473684,-0.4173787277268416,0.0476372091020789
Guinea-Bissau,2000 - 2019,1568264.85,-3169.4,293.4736842105263,-0.22357195475657526,0.02608217281167237
Guyana,2000 - 2019,758823.7,-9765.4,-605.3684210526316,-1.2918902161698833,-0.07124811155779733
Haiti,2000 - 2019,9765290.85,-29451.2,-396.6842105263158,-0.3013923054439605,0.0007259342065261633
Honduras,2000 - 2019,8340063.35,-6698.85,221.68421052631578,-0.08286549685913969,0.0050473845851296256
"Hong Kong SAR, China",2000 - 2019,7039540.0,18376.7,-3195.7368421052633,0.26560040612728897,-0.047948039641489325
Hungary,2000 - 2019,9985614.5,14427.4,951.6315789473684,0.14481672219248748,0.010098321473520607
Iceland,2000 - 2019,315757.25,1909.3,172.52631578947367,0.5813452247897846,0.040129408898368815
India,2000 - 2019,1228829554.1,-389349.7,-23343.63157894737,-0.03172738570065401,-0.001513552117357016
Indonesia,2000 - 2019,242381616.85,-67229.1,112.10526315789474,-0.028384719221754607,0.0002577398369857713
"Iran, Islamic Rep.",2000 - 2019,75361368.2,156725.3,-22587.63157894737,0.21348671208242104,-0.033787499234319535
Iraq,2000 - 2019,32248852.15,17272.35,-6184.421052631579,0.025926958558125424,-0.02250882778232535
Ireland,2000 - 2019,4430758.85,23109.45,-111.42105263157895,0.548877840767583,-0.012142981001922815
Isle of Man,2000 - 2019,81515.05,415.4,-38.89473684210526,0.5247329101042087,-0.05313423348007693
Israel,2000 - 2019,7595315.0,14061.55,-585.5263157894736,0.19123286359329722,-0.013433270783022016
Italy,2000 - 2019,58985645.75,201262.5,-1450.0526315789473,0.34383923523774923,-0.0026397596471806344
Jamaica,2000 - 2019,2726055.05,-14814.5,377.42105263157896,-0.546377047442234,0.01608354161800228
Japan,2000 - 2019,127477000.0,143098.2,5235.578947368421,0.11225212216857125,0.004140263566238074
Jordan,2000 - 2019,7325161.65,122871.3,2896.684210526316,1.5061241158362286,0.041389575293772136
Kazakhstan,2000 - 2019,16324587.0,-2732.1,333.8421052631579,-0.01447954314127089,0.004813986107987636
Kenya,2000 - 2019,40872462.5,-21878.95,-3544.8947368421054,-0.039750694008965984,-0.007321279630623172
Kiribati,2000 - 2019,106617.7,-565.6,-9.368421052631579,-0.5127868373103187,0.001124026191023491
"Korea, Dem. People's Rep.",2000 - 2019,24601795.75,-3005.1,0.0,-0.01221279358207224,6.556445546039393e-05
"Korea, Rep.",2000 - 2019,49473879.5,79850.45,9653.842105263158,0.15590065496638456,0.019396606845638504
Kosovo,2000 - 2019,1756326.1,-27979.6,-1278.578947368421,-1.5891918718095166,-0.07006234582648978
Kuwait,2000 - 2019,3025547.5,77980.75,-531.8421052631579,2.5207778214233203,-0.04143700358432774
Kyrgyz Republic,2000 - 2019,5523600.0,-31890.65,-691.1052631578947,-0.577657258730021,-0.0052241325552459085
Lao PDR,2000 - 2019,6287754.85,-24840.7,1247.6842105263158,-0.40856021789919594,0.025440016427009906
Latvia,2000 - 2019,2123038.1,-14577.9,663.7368421052631,-0.6776643812576065,0.02386957994126151
Lebanon,2000 - 2019,5195965.95,146.6,-12527.736842105263,0.056480780765563884,-0.216811442564485
Lesotho,2000 - 2019,2052847.75,-11395.15,1083.3157894736842,-0.5662592477601782,0.05500595718372612
Liberia,2000 - 2019,3932889.65,2547.1,-928.2631578947369,0.0981948956161485,-0.0170500425422604
Libya,2000 - 2019,6004793.85,-27933.5,-1753.7894736842106,-0.4288455668230398,-0.03372532086830684
Liechtenstein,2000 - 2019,35807.55,149.95,-1.5789473684210527,0.41802684814592855,-0.008802784081901056
Lithuania,2000 - 2019,3129551.85,-26978.7,939.0526315789474,-0.8497898408941402,0.021746617184494926
Luxembourg,2000 - 2019,513488.8,7872.85,313.57894736842104,1.4955350125258902,0.03482561542678023
"Macao SAR, China",2000 - 2019,547020.15,8910.15,233.89473684210526,1.6745000181356597,0.01765095078573323
Madagascar,2000 - 2019,21578140.15,386.4,-103.78947368421052,0.0019486313118426148,-0.0004416610111839567
Malawi,2000 - 2019,14698962.2,-16688.7,1410.7368421052631,-0.1275419542151257,0.01298564006704331
Malaysia,2000 - 2019,28209375.65,157076.85,-5957.210526315789,0.5852001476386219,-0.030155885926852595
Maldives,2000 - 2019,369575.15,5880.95,345.10526315789474,1.4547722191288803,0.0673139949665282
Mali,2000 - 2019,15480202.0,-34209.0,-1421.3157894736842,-0.21117946496682743,-0.0032100104705078502
Malta,2000 - 2019,424254.25,4678.65,497.2631578947368,1.047733442544765,0.09316284022018662
Marshall Islands,2000 - 2019,51902.85,-1708.7,-30.42105263157895,-3.3209389099281688,-0.09527658546317205
Mauritania,2000 - 2019,3444506.05,-6998.55,-1.105263157894737,-0.23512855865214494,0.0022295895285722525
Mauritius,2000 - 2019,1240874.0,-2924.65,78.3157894736842,-0.23609533677502567,0.006885032074281669
Mexico,2000 - 2019,111900947.95,-183950.65,16245.578947368422,-0.17348853751279886,0.017157328436751346
"Micronesia, Fed. Sts.",2000 - 2019,109985.1,-2220.3,73.94736842105263,-2.0165645139362276,0.06601732862511155
Moldova,2000 - 2019,2849911.8,-60053.35,847.0,-2.102605434664622,0.023977110654973946
Monaco,2000 - 2019,34019.05,377.25,21.05263157894737,1.0659846994464472,0.056526750832272266
Mongolia,2000 - 2019,2749643.9,-3276.45,1131.421052631579,-0.14248365811572877,0.04062596072741813
Montenegro,2000 - 2019,617121.3,-2252.85,146.68421052631578,-0.3660848209783806,0.024638112431539835
Morocco,2000 - 2019,32348838.45,-77081.55,-83.3157894736842,-0.24037298830982817,0.0033265605694353735
Mozambique,2000 - 2019,23275300.75,-19678.2,2148.8947368421054,-0.10676963270694795,0.014253259055237026
Myanmar,2000 - 2019,49339758.55,-126068.55,316.10526315789474,-0.258208297196538,0.0023420782375918056
Namibia,2000 - 2019,2107789.55,-6794.7,-752.8947368421053,-0.31372878516793146,-0.03500883389733006
Nauru,2000 - 2019,10704.35,-158.3,6.105263157894737,-1.520015469822641,0.06668517249528781
Nepal,2000 - 2019,26877865.45,-224288.2,4042.4210526315787,-0.8363193803832714,0.018701847521253406
Netherlands,2000 - 2019,16603112.5,35465.2,2032.421052631579,0.2112412457345268,0.011132196666817116
New Caledonia,2000 - 2019,247487.0,161.3,-173.94736842105263,0.09192795780489618,-0.06924572504844406
New Zealand,2000 - 2019,4351220.0,29116.85,5761.684210526316,0.6434477203404724,0.11758342175231305
Nicaragua,2000 - 2019,5844803.65,-31204.8,1176.7894736842106,-0.5482117080341938,0.02765660668637755
Niger,2000 - 2019,16785407.7,-4147.2,-381.7894736842105,-0.03123604312461508,0.0003197874868527143
Nigeria,2000 - 2019,160450276.1,-19929.6,-7270.263157894737,-0.0099822477022829,-0.004154937327990589
North Macedonia,2000 - 2019,2051756.8,-901.85,-342.2631578947368,-0.04374902602803217,-0.01682847633315275
Northern Mariana Islands,2000 - 2019,60761.2,-2509.25,18.05263157894737,-3.946078903921557,-0.009809670785885525
Norway,2000 - 2019,4886368.75,28226.7,830.2631578947369,0.5731877913198915,0.01368678386803485
Oman,2000 - 2019,3241953.05,51952.0,-4577.631578947368,1.4906777599635022,-0.07754305815069762
Pakistan,2000 - 2019,190877418.85,-939030.6,-111471.42105263157,-0.4585912529156606,-0.05982172175038967
Palau,2000 - 2019,18774.5,-149.1,-3.736842105263158,-0.7875557672695374,-0.018728097002708256
Panama,2000 - 2019,3601206.25,5863.25,422.1578947368421,0.1570616369230146,0.008647431579464442
Papua New Guinea,2000 - 2019,7490129.5,39251.0,-993.6842105263158,0.5528057480261686,-0.027321248639855328
Paraguay,2000 - 2019,5787322.0,-28013.9,-20.526315789473685,-0.49534381240150627,0.0031983334673584504
Peru,2000 - 2019,29339696.05,-92174.75,12163.78947368421,-0.33698366222724074,0.04056632642562386
Philippines,2000 - 2019,93898548.4,-139463.2,5205.526315789473,-0.15693787004916085,0.007154574206246331
Poland,2000 - 2019,38096059.45,132.55,-16767.157894736843,0.0001876217886533655,-0.043828979149942306
Portugal,2000 - 2019,10438385.65,9785.7,-1028.3684210526317,0.09463635602692247,-0.00998607038073882
Puerto Rico,2000 - 2019,3638591.7,-38059.7,340.8421052631579,-1.0552192072607696,0.004672339082547473
Qatar,2000 - 2019,1634169.9,93152.65,-344.5263157894737,6.368326922884811,-0.15052880423149145
Romania,2000 - 2019,20596531.1,-80349.5,3492.315789473684,-0.385767699476981,0.014614467862375653
Russian Federation,2000 - 2019,143982797.35,315317.7,-3758.8947368421054,0.2189831870675814,-0.002382464513528872
Rwanda,2000 - 2019,10253923.9,-23670.7,4633.526315789473,-0.2616936778266081,0.05995820632479283
Samoa,2000 - 2019,195716.05,-3285.55,29.0,-1.6888695740616655,0.02505727534766784
San Marino,2000 - 2019,31256.1,363.5,-12.526315789473685,1.1877751531476584,-0.05294928404401357
Sao Tome and Principe,2000 - 2019,179487.45,-1470.1,41.78947368421053,-0.8187236990640772,0.04986068891971643
Saudi Arabia,2000 - 2019,28518416.75,205830.45,11785.842105263158,0.7244532890225244,0.031217683334400642
Senegal,2000 - 2019,12543522.9,-37555.9,1209.421052631579,-0.3138746579756158,0.016725439580538546
Serbia,2000 - 2019,7274335.85,2311.15,-83.84210526315789,0.0323573264071564,-0.0010873069002709423
Seychelles,2000 - 2019,88160.25,301.0,-3.736842105263158,0.3433118713203329,-0.00794884365546459
Sierra Leone,2000 - 2019,6379303.1,24378.6,-4486.894736842105,0.4899872739591128,-0.09677447644180692
Singapore,2000 - 2019,4912228.0,68087.2,65.10526315789474,1.4031780188272118,-0.013979044148914009
Sint Maarten (Dutch part),2000 - 2019,35130.75,386.2,59.68421052631579,1.0133586207758674,0.1707450451346175
Slovak Republic,2000 - 2019,5400022.85,876.2,237.52631578947367,0.016094747262222087,0.004368265267931115
Slovenia,2000 - 2019,2034623.35,5235.45,473.10526315789474,0.25725730438987016,0.022850976128360487
Solomon Islands,2000 - 2019,541937.95,-2186.4,28.105263157894736,-0.421617637176109,0.013658854101379885
Somalia,2000 - 2019,11989155.7,-15870.25,-290.7894736842105,-0.1354976705933975,-0.01650795477803995
South Africa,2000 - 2019,51947466.2,31004.85,5427.1578947368425,0.06054444824104917,0.011097264903772875
South Sudan,2000 - 2019,9120378.9,-18727.45,-3798.7368421052633,0.07723439192688819,-0.06285846470820845
Spain,2000 - 2019,45010100.0,286671.15,14933.105263157895,0.6548888181078916,0.028514631847814043
Sri Lanka,2000 - 2019,20432548.75,-52811.4,-157.73684210526315,-0.25336934501178554,0.002852500465099573
St. Kitts and Nevis,2000 - 2019,47144.05,-152.3,-23.105263157894736,-0.32126101933016676,-0.049781111259757684
St. Lucia,2000 - 2019,169873.65,-58.65,40.68421052631579,-0.0379120516912922,0.025507342022768494
St. Martin (French part),2000 - 2019,34050.6,-372.4,-58.31578947368421,-1.050397387374359,-0.17906486330402666
St. Vincent and the Grenadines,2000 - 2019,109486.25,-1473.55,45.26315789473684,-1.3407685947999934,0.036800134529601576
Sudan,2000 - 2019,33684380.0,-70564.95,2697.2631578947367,-0.2369045085524255,0.0125647435705025
Suriname,2000 - 2019,542249.65,-719.0,-21.57894736842105,-0.12921924767527335,-0.004955742808631705
Sweden,2000 - 2019,9414919.0,56860.3,2834.2631578947367,0.5961045455280307,0.025321933510534307
Switzerland,2000 - 2019,7825025.05,56829.45,1025.2631578947369,0.7231597619667439,0.00909609034550628
Syrian Arab Republic,2000 - 2019,19687063.95,-205421.0,27317.36842105263,-0.9587011347810057,0.13704267350826377
Tajikistan,2000 - 2019,7656570.7,-23458.65,351.4736842105263,-0.3153463236022759,0.007583133771454879
Tanzania,2000 - 2019,45551447.05,-68550.15,-2751.5789473684213,-0.1752494191773313,-0.0037830723790990414
Thailand,2000 - 2019,67752591.65,75283.8,-6069.263157894737,0.11304797175160679,-0.009659822688236267
Timor-Leste,2000 - 2019,1077349.05,-4660.15,389.4736842105263,-0.45937406257373226,0.05424759397202857
Togo,2000 - 2019,6529731.15,387.35,-353.0,0.00890386920164345,-0.006225010722718021
Tonga,2000 - 2019,105757.8,-2031.6,-14.789473684210526,-1.9188014650328185,-0.012236088758563302
Trinidad and Tobago,2000 - 2019,1412058.2,-1340.85,-740.1578947368421,-0.1026222167588747,-0.046165701668458424
Tunisia,2000 - 2019,10912732.7,-22675.25,-112.3157894736842,-0.20849066155500764,0.0007313079668846842
Turkiye,2000 - 2019,73426456.3,54019.35,-7404.9473684210525,0.06778473492882739,-0.007391317258597954
Turkmenistan,2000 - 2019,5288264.15,-9748.4,-7.315789473684211,-0.18618261895971844,0.002697212427738574
Turks and Caicos Islands,2000 - 2019,29765.95,1000.45,49.473684210526315,3.323116786186746,0.04853830995551576
Tuvalu,2000 - 2019,10369.85,-68.3,5.473684210526316,-0.6579636859943243,0.060537272759212356
Uganda,2000 - 2019,32422000.9,-83489.3,8423.0,-0.2902020966242936,0.024713519290307538
Ukraine,2000 - 2019,46297515.7,-13971.9,3681.0526315789475,-0.029495673812387053,0.007395156616505179
United Arab Emirates,2000 - 2019,6842244.75,224472.45,-7168.473684210527,4.12093160721829,-0.21423767571030372
United Kingdom,2000 - 2019,62610560.25,248580.85,3159.0526315789475,0.39702725054168203,0.0030147546836141424
United States,2000 - 2019,306849929.7,1219675.85,-16906.947368421053,0.3981573381053428,-0.009030345602827
Uruguay,2000 - 2019,3356249.25,-9078.75,430.10526315789474,-0.27233741496271296,0.013248562473733337
Uzbekistan,2000 - 2019,28583060.0,-35770.25,-148.8421052631579,-0.12668097931379524,0.0033364665017623523
Vanuatu,2000 - 2019,244628.6,-563.35,2.8947368421052633,-0.23091818834735794,0.0055821007275219684
"Venezuela, RB",2000 - 2019,28107517.0,-199760.2,-51287.15789473684,-0.6730675719975696,-0.17695740381350214
Vietnam,2000 - 2019,87189566.3,-66783.1,7733.0,-0.08111881290147889,0.009835468485541789
Virgin Islands (U.S.),2000 - 2019,108078.4,-755.0,24.36842105263158,-0.6979027276991893,0.02201962295097238
West Bank and Gaza,2000 - 2019,3756741.8,-25891.1,-696.6315789473684,-0.705422578780598,-0.007073164172634017
"Yemen, Rep.",2000 - 2019,24649225.4,-48325.75,2525.4736842105262,-0.21555932655605564,0.01815787008965496
Zambia,2000 - 2019,13751635.6,20850.2,1219.5263157894738,0.1560658132207164,0.007901073935716433
Zimbabwe,2000 - 2019,13125528.55,-105146.5,4073.842105263158,-0.8264974998726263,0.04053154560251878
